param,mean,median,ci_0.950_LB,ci_0.950_UB
Q_ind_1_anc_1-1,0.000092,0.000000,0.000000,0.000915
Q_ind_2_anc_1-1,0.000219,0.000000,0.000000,0.001947
Q_ind_3_anc_1-1,0.018387,0.000000,0.000000,0.225004
Q_ind_4_anc_1-1,0.000843,0.000000,0.000000,0.009910
Q_ind_5_anc_1-1,0.000066,0.000000,0.000000,0.000583
Q_ind_6_anc_1-1,0.002515,0.000000,0.000000,0.032352
Q_ind_7_anc_1-1,0.002263,0.000000,0.000000,0.034581
Q_ind_8_anc_1-1,0.000183,0.000000,0.000000,0.002146
Q_ind_9_anc_1-1,0.000375,0.000000,0.000000,0.004256
Q_ind_10_anc_1-1,0.000698,0.000000,0.000000,0.010589
Q_ind_11_anc_1-1,0.001625,0.000000,0.000000,0.019358
Q_ind_12_anc_1-1,0.000317,0.000000,0.000000,0.003522
Q_ind_13_anc_1-1,0.000503,0.000000,0.000000,0.005494
Q_ind_14_anc_1-1,0.000072,0.000000,0.000000,0.000532
Q_ind_15_anc_1-1,0.000515,0.000000,0.000000,0.003748
Q_ind_16_anc_1-1,0.000478,0.000000,0.000000,0.005073
Q_ind_17_anc_1-1,0.000194,0.000000,0.000000,0.002388
Q_ind_18_anc_1-1,0.000476,0.000000,0.000000,0.005652
Q_ind_19_anc_1-1,0.000289,0.000000,0.000000,0.003001
Q_ind_20_anc_1-1,0.000072,0.000000,0.000000,0.000625
Q_ind_21_anc_1-1,0.000108,0.000000,0.000000,0.001095
Q_ind_22_anc_1-1,0.000387,0.000000,0.000000,0.004639
Q_ind_23_anc_1-1,0.000200,0.000000,0.000000,0.002649
Q_ind_24_anc_1-1,0.000439,0.000000,0.000000,0.004749
Q_ind_25_anc_1-1,0.001165,0.000000,0.000000,0.017943
Q_ind_26_anc_1-1,0.000125,0.000000,0.000000,0.001255
Q_ind_27_anc_1-1,0.000218,0.000000,0.000000,0.002235
Q_ind_28_anc_1-1,0.000169,0.000000,0.000000,0.001532
Q_ind_29_anc_1-1,0.000119,0.000000,0.000000,0.001395
Q_ind_30_anc_1-1,0.000122,0.000000,0.000000,0.001327
Q_ind_31_anc_1-1,0.270829,0.136188,0.071390,0.960907
Q_ind_32_anc_1-1,0.386801,0.243287,0.169028,0.997672
Q_ind_33_anc_1-1,0.254458,0.137295,0.062953,0.886506
Q_ind_34_anc_1-1,0.383209,0.235000,0.150880,0.999077
Q_ind_35_anc_1-1,0.315072,0.175408,0.114182,0.985905
Q_ind_36_anc_1-1,0.347246,0.199994,0.137842,0.999220
Q_ind_37_anc_1-1,0.310091,0.159373,0.092129,0.972618
Q_ind_38_anc_1-1,0.300052,0.147145,0.067943,0.998370
Q_ind_39_anc_1-1,0.000066,0.000000,0.000000,0.000569
Q_ind_40_anc_1-1,0.230615,0.112000,0.000000,0.849810
Q_ind_41_anc_1-1,0.079274,0.000000,0.000000,0.494436
Q_ind_42_anc_1-1,0.000192,0.000000,0.000000,0.001970
Q_ind_43_anc_1-1,0.000807,0.000000,0.000000,0.010428
Q_ind_44_anc_1-1,0.000115,0.000000,0.000000,0.001237
Q_ind_45_anc_1-1,0.000084,0.000000,0.000000,0.000969
Q_ind_46_anc_1-1,0.000152,0.000000,0.000000,0.001732
Q_ind_47_anc_1-1,0.000189,0.000000,0.000000,0.002375
Q_ind_48_anc_1-1,0.000153,0.000000,0.000000,0.001637
Q_ind_49_anc_1-1,0.000131,0.000000,0.000000,0.001521
Q_ind_50_anc_1-1,0.000141,0.000000,0.000000,0.001548
Q_ind_51_anc_1-1,0.000394,0.000000,0.000000,0.005461
Q_ind_52_anc_1-1,0.000122,0.000000,0.000000,0.001191
Q_ind_53_anc_1-1,0.000172,0.000000,0.000000,0.001562
Q_ind_54_anc_1-1,0.000189,0.000000,0.000000,0.001978
Q_ind_55_anc_1-1,0.000116,0.000000,0.000000,0.001386
Q_ind_56_anc_1-1,0.000373,0.000000,0.000000,0.005130
Q_ind_57_anc_1-1,0.000313,0.000000,0.000000,0.002998
Q_ind_58_anc_1-1,0.000175,0.000000,0.000000,0.001364
Q_ind_59_anc_1-1,0.000189,0.000000,0.000000,0.002034
Q_ind_60_anc_1-1,0.000099,0.000000,0.000000,0.001031
Q_ind_61_anc_1-1,0.000122,0.000000,0.000000,0.001515
Q_ind_62_anc_1-1,0.000600,0.000000,0.000000,0.008066
Q_ind_63_anc_1-1,0.000266,0.000000,0.000000,0.003571
Q_ind_64_anc_1-1,0.000122,0.000000,0.000000,0.001300
Q_ind_65_anc_1-1,0.000142,0.000000,0.000000,0.001564
Q_ind_66_anc_1-1,0.000082,0.000000,0.000000,0.000728
Q_ind_67_anc_1-1,0.000238,0.000000,0.000000,0.002592
Q_ind_68_anc_1-1,0.000323,0.000000,0.000000,0.002766
Q_ind_69_anc_1-1,0.000121,0.000000,0.000000,0.001262
Q_ind_70_anc_1-1,0.000119,0.000000,0.000000,0.000895
Q_ind_71_anc_1-1,0.000290,0.000000,0.000000,0.002195
Q_ind_72_anc_1-1,0.001352,0.000000,0.000000,0.018568
Q_ind_73_anc_1-1,0.000869,0.000000,0.000000,0.012423
Q_ind_74_anc_1-1,0.000262,0.000000,0.000000,0.002944
Q_ind_75_anc_1-1,0.000157,0.000000,0.000000,0.001776
Q_ind_76_anc_1-1,0.000241,0.000000,0.000000,0.002786
Q_ind_77_anc_1-1,0.002456,0.000000,0.000000,0.020112
Q_ind_78_anc_1-1,0.000155,0.000000,0.000000,0.001791
Q_ind_79_anc_1-1,0.000790,0.000000,0.000000,0.009808
Q_ind_80_anc_1-1,0.000286,0.000000,0.000000,0.003601
Q_ind_81_anc_1-1,0.000397,0.000000,0.000000,0.004572
Q_ind_82_anc_1-1,0.000564,0.000000,0.000000,0.007315
Q_ind_83_anc_1-1,0.000185,0.000000,0.000000,0.002047
Q_ind_84_anc_1-1,0.000439,0.000000,0.000000,0.005722
Q_ind_85_anc_1-1,0.000193,0.000000,0.000000,0.002090
Q_ind_86_anc_1-1,0.000691,0.000000,0.000000,0.010256
Q_ind_87_anc_1-1,0.000154,0.000000,0.000000,0.001437
Q_ind_88_anc_1-1,0.003568,0.000000,0.000000,0.045822
Q_ind_89_anc_1-1,0.001193,0.000000,0.000000,0.017866
Q_ind_90_anc_1-1,0.000340,0.000000,0.000000,0.003727
Q_ind_91_anc_1-1,0.003595,0.000000,0.000000,0.053729
Q_ind_92_anc_1-1,0.000129,0.000000,0.000000,0.001248
Q_ind_93_anc_1-1,0.013675,0.000000,0.000000,0.130145
Q_ind_94_anc_1-1,0.000136,0.000000,0.000000,0.001261
Q_ind_95_anc_1-1,0.000518,0.000000,0.000000,0.006629
Q_ind_96_anc_1-1,0.000113,0.000000,0.000000,0.001444
Q_ind_97_anc_1-1,0.000262,0.000000,0.000000,0.003228
Q_ind_98_anc_1-1,0.000076,0.000000,0.000000,0.000469
Q_ind_99_anc_1-1,0.000064,0.000000,0.000000,0.000588
Q_ind_100_anc_1-1,0.000147,0.000000,0.000000,0.001215
Q_ind_101_anc_1-1,0.000070,0.000000,0.000000,0.000763
