param,mean,median,ci_0.950_LB,ci_0.950_UB
Q_ind_139_anc_1-1,0.033746,0.029010,0.000001,0.097271
Q_ind_140_anc_1-1,0.268964,0.268609,0.189962,0.345509
Q_ind_141_anc_1-1,0.266497,0.266032,0.190214,0.345078
Q_ind_142_anc_1-1,0.000921,0.000167,0.000000,0.006299
Q_ind_143_anc_1-1,0.222342,0.221459,0.141829,0.308208
Q_ind_144_anc_1-1,0.273212,0.272694,0.200782,0.347244
Q_ind_145_anc_1-1,0.990032,0.992608,0.966553,0.999973
Q_ind_146_anc_1-1,0.983267,0.984562,0.956915,0.999860
Q_ind_147_anc_1-1,0.994552,0.996947,0.976691,0.999990
Q_ind_148_anc_1-1,0.970359,0.970697,0.943062,0.996634
Q_ind_149_anc_1-1,0.851807,0.851180,0.795654,0.910184
Q_ind_150_anc_1-1,0.993836,0.995621,0.977377,0.999979
Q_ind_151_anc_1-1,0.991767,0.994415,0.970205,0.999982
Q_ind_152_anc_1-1,0.994219,0.996469,0.976942,0.999987
Q_ind_153_anc_1-1,0.988169,0.990385,0.964521,0.999967
Q_ind_154_anc_1-1,0.978501,0.979070,0.953477,0.998956
Q_ind_155_anc_1-1,0.450551,0.450377,0.382687,0.519804
Q_ind_156_anc_1-1,0.856439,0.857474,0.789865,0.914902
Q_ind_157_anc_1-1,0.853787,0.855725,0.788931,0.909485
Q_ind_158_anc_1-1,0.837718,0.837327,0.775107,0.903922
Q_ind_159_anc_1-1,0.778444,0.778587,0.706923,0.851887
Q_ind_160_anc_1-1,0.863018,0.861960,0.797599,0.931528
Q_ind_161_anc_1-1,0.829463,0.829962,0.765014,0.892616
Q_ind_162_anc_1-1,0.826496,0.827403,0.764948,0.883525
Q_ind_163_anc_1-1,0.876036,0.876107,0.815570,0.933562
Q_ind_164_anc_1-1,0.861845,0.861132,0.788457,0.932513
Q_ind_165_anc_1-1,0.383939,0.382422,0.304644,0.468950
Q_ind_166_anc_1-1,0.424696,0.424211,0.343762,0.505809
Q_ind_167_anc_1-1,0.512426,0.510931,0.434577,0.587629
Q_ind_168_anc_1-1,0.002725,0.000553,0.000000,0.016536
Q_ind_169_anc_1-1,0.094902,0.095255,0.009099,0.170386
Q_ind_170_anc_1-1,0.283308,0.280816,0.205000,0.375653
Q_ind_171_anc_1-1,0.238700,0.237137,0.148281,0.340621
Q_ind_172_anc_1-1,0.212146,0.213164,0.136777,0.283420
Q_ind_173_anc_1-1,0.008874,0.002184,0.000000,0.049227
Q_ind_174_anc_1-1,0.242725,0.242320,0.168003,0.319615
Q_ind_175_anc_1-1,0.004665,0.001155,0.000000,0.025815
Q_ind_176_anc_1-1,0.368920,0.370469,0.293988,0.437240
Q_ind_177_anc_1-1,0.711661,0.711242,0.632603,0.793255
Q_ind_178_anc_1-1,0.664665,0.663861,0.592818,0.740016
Q_ind_179_anc_1-1,0.639809,0.639864,0.576306,0.700923
Q_ind_180_anc_1-1,0.819892,0.822183,0.765954,0.861077
Q_ind_181_anc_1-1,0.400192,0.400854,0.325162,0.474555
Q_ind_182_anc_1-1,0.609784,0.609446,0.532086,0.687187
Q_ind_183_anc_1-1,0.667947,0.668240,0.592204,0.746177
Q_ind_184_anc_1-1,0.453207,0.453636,0.384604,0.523232
Q_ind_185_anc_1-1,0.152868,0.153443,0.042668,0.264006
Q_ind_186_anc_1-1,0.060559,0.059729,0.000946,0.133701
Q_ind_187_anc_1-1,0.128011,0.126902,0.066922,0.192968
Q_ind_188_anc_1-1,0.009670,0.002948,0.000000,0.052430
Q_ind_189_anc_1-1,0.242360,0.242578,0.153732,0.320981
Q_ind_190_anc_1-1,0.002570,0.000539,0.000000,0.016718
Q_ind_191_anc_1-1,0.067148,0.065928,0.000325,0.143789
Q_ind_192_anc_1-1,0.732922,0.733130,0.659428,0.803628
Q_ind_193_anc_1-1,0.801194,0.801029,0.730804,0.876185
Q_ind_194_anc_1-1,0.980703,0.983540,0.942811,0.999882
Q_ind_195_anc_1-1,0.862050,0.861556,0.796371,0.933217
Q_ind_196_anc_1-1,0.989164,0.993282,0.958031,0.999983
Q_ind_197_anc_1-1,0.959183,0.960002,0.919276,0.992982
Q_ind_198_anc_1-1,0.984211,0.986334,0.956753,0.999893
Q_ind_199_anc_1-1,0.847478,0.847882,0.782004,0.910352
Q_ind_200_anc_1-1,0.993373,0.996262,0.970622,0.999988
Q_ind_201_anc_1-1,0.001036,0.000201,0.000000,0.006919
Q_ind_202_anc_1-1,0.841759,0.841176,0.767622,0.925822
Q_ind_203_anc_1-1,0.751518,0.749123,0.654138,0.848943
Q_ind_204_anc_1-1,0.644894,0.645768,0.570210,0.717874
Q_ind_205_anc_1-1,0.694902,0.695354,0.603506,0.780623
Q_ind_206_anc_1-1,0.702515,0.701060,0.627521,0.783330
Q_ind_207_anc_1-1,0.728669,0.729015,0.630214,0.811082
Q_ind_208_anc_1-1,0.293386,0.292958,0.223268,0.368041
Q_ind_209_anc_1-1,0.689199,0.690341,0.609360,0.762961
Q_ind_210_anc_1-1,0.433894,0.434092,0.354596,0.509801
Q_ind_211_anc_1-1,0.670242,0.670399,0.593605,0.745363
Q_ind_212_anc_1-1,0.001008,0.000189,0.000000,0.006889
Q_ind_213_anc_1-1,0.035024,0.031485,0.000003,0.096536
Q_ind_214_anc_1-1,0.027285,0.018849,0.000001,0.094805
Q_ind_215_anc_1-1,0.090775,0.090290,0.032862,0.153025
Q_ind_216_anc_1-1,0.076077,0.075956,0.000732,0.154309
Q_ind_217_anc_1-1,0.057651,0.057164,0.000227,0.128878
Q_ind_218_anc_1-1,0.005140,0.001253,0.000000,0.030264
Q_ind_219_anc_1-1,0.127962,0.126966,0.063107,0.198753
Q_ind_220_anc_1-1,0.015254,0.007296,0.000000,0.061422
Q_ind_221_anc_1-1,0.033485,0.027283,0.000001,0.102898
Q_ind_222_anc_1-1,0.072916,0.072464,0.002385,0.142548
Q_ind_223_anc_1-1,0.047949,0.047187,0.000019,0.118483
Q_ind_224_anc_1-1,0.006050,0.001679,0.000000,0.035272
Q_ind_225_anc_1-1,0.340962,0.342212,0.254447,0.424667
Q_ind_226_anc_1-1,0.133260,0.133529,0.062825,0.200712
Q_ind_227_anc_1-1,0.371915,0.372999,0.282338,0.458671
Q_ind_228_anc_1-1,0.422101,0.421538,0.344054,0.503645
Q_ind_229_anc_1-1,0.382966,0.385092,0.287887,0.474914
Q_ind_230_anc_1-1,0.350164,0.349329,0.265666,0.437675
Q_ind_231_anc_1-1,0.122409,0.122033,0.055218,0.192287
Q_ind_232_anc_1-1,0.065881,0.065459,0.001080,0.139511
Q_ind_233_anc_1-1,0.361867,0.362035,0.289570,0.432874
Q_ind_234_anc_1-1,0.083716,0.084999,0.030259,0.124304
Q_ind_235_anc_1-1,0.014561,0.008798,0.000000,0.055971
Q_ind_236_anc_1-1,0.046874,0.045186,0.000006,0.112449
Q_ind_237_anc_1-1,0.006554,0.001781,0.000000,0.036150
Q_ind_238_anc_1-1,0.002328,0.000572,0.000000,0.014510
Q_ind_239_anc_1-1,0.005167,0.001055,0.000000,0.033045
Q_ind_240_anc_1-1,0.001629,0.000305,0.000000,0.011361
Q_ind_241_anc_1-1,0.007150,0.002269,0.000000,0.038037
Q_ind_242_anc_1-1,0.008485,0.002707,0.000000,0.045007
Q_ind_243_anc_1-1,0.000974,0.000195,0.000000,0.006482
Q_ind_244_anc_1-1,0.106874,0.107199,0.068479,0.143571
Q_ind_245_anc_1-1,0.000950,0.000187,0.000000,0.006273
Q_ind_1_anc_2-1,0.364612,0.364218,0.298988,0.432810
Q_ind_2_anc_2-1,0.272828,0.272878,0.205003,0.342992
Q_ind_3_anc_2-1,0.111531,0.114273,0.006090,0.206920
Q_ind_4_anc_2-1,0.213262,0.214386,0.141094,0.277069
Q_ind_5_anc_2-1,0.566528,0.566724,0.499072,0.634204
Q_ind_6_anc_2-1,0.198458,0.198905,0.131541,0.264073
Q_ind_7_anc_2-1,0.199661,0.200668,0.124380,0.269032
Q_ind_8_anc_2-1,0.232214,0.232554,0.165329,0.295423
Q_ind_9_anc_2-1,0.125096,0.129729,0.001056,0.227352
Q_ind_10_anc_2-1,0.151851,0.151819,0.084744,0.215199
Q_ind_11_anc_2-1,0.229440,0.232332,0.142944,0.301420
Q_ind_12_anc_2-1,0.236411,0.236218,0.172157,0.302180
Q_ind_13_anc_2-1,0.544082,0.543154,0.474984,0.617941
Q_ind_14_anc_2-1,0.552562,0.552797,0.477692,0.629595
Q_ind_15_anc_2-1,0.523478,0.523935,0.446692,0.598084
Q_ind_16_anc_2-1,0.611358,0.612098,0.533017,0.688293
Q_ind_17_anc_2-1,0.547403,0.547827,0.476472,0.618436
Q_ind_18_anc_2-1,0.508711,0.509294,0.427966,0.588565
Q_ind_19_anc_2-1,0.565544,0.565597,0.498393,0.634155
Q_ind_20_anc_2-1,0.825239,0.825697,0.752389,0.897103
Q_ind_21_anc_2-1,0.698842,0.696972,0.528527,0.869291
Q_ind_22_anc_2-1,0.577461,0.578290,0.453368,0.696886
Q_ind_23_anc_2-1,0.557077,0.558249,0.403258,0.704004
Q_ind_24_anc_2-1,0.835452,0.840602,0.724459,0.913502
Q_ind_25_anc_2-1,0.619966,0.620542,0.480247,0.763018
Q_ind_26_anc_2-1,0.509100,0.507703,0.394713,0.635597
Q_ind_27_anc_2-1,0.638620,0.643412,0.488053,0.768386
Q_ind_28_anc_2-1,0.630754,0.629390,0.483006,0.775656
Q_ind_29_anc_2-1,0.581177,0.583657,0.418046,0.739221
Q_ind_30_anc_2-1,0.611140,0.612331,0.481155,0.732089
Q_ind_31_anc_2-1,0.601692,0.601545,0.529704,0.672299
Q_ind_32_anc_2-1,0.549642,0.560264,0.357147,0.682106
Q_ind_33_anc_2-1,0.576651,0.578225,0.486580,0.659649
Q_ind_34_anc_2-1,0.544565,0.545396,0.450459,0.634694
Q_ind_35_anc_2-1,0.576944,0.578700,0.493437,0.651017
Q_ind_36_anc_2-1,0.548602,0.553782,0.442796,0.632993
Q_ind_37_anc_2-1,0.621985,0.623725,0.527008,0.705060
Q_ind_38_anc_2-1,0.594250,0.595240,0.509910,0.671434
Q_ind_39_anc_2-1,0.995151,0.997636,0.975376,0.999994
Q_ind_40_anc_2-1,0.576254,0.579007,0.447217,0.685655
Q_ind_41_anc_2-1,0.641459,0.641272,0.557644,0.727927
Q_ind_42_anc_2-1,0.006516,0.001435,0.000000,0.041130
Q_ind_43_anc_2-1,0.062846,0.056307,0.000010,0.160022
Q_ind_44_anc_2-1,0.031791,0.014996,0.000000,0.125451
Q_ind_45_anc_2-1,0.025136,0.009656,0.000000,0.118783
Q_ind_46_anc_2-1,0.028409,0.018436,0.000001,0.099785
Q_ind_47_anc_2-1,0.052747,0.046036,0.000001,0.147647
Q_ind_48_anc_2-1,0.068867,0.069841,0.000013,0.159129
Q_ind_49_anc_2-1,0.003466,0.000876,0.000000,0.021280
Q_ind_50_anc_2-1,0.026435,0.015543,0.000000,0.099513
Q_ind_51_anc_2-1,0.208412,0.208639,0.148441,0.271257
Q_ind_52_anc_2-1,0.188122,0.188141,0.125882,0.251114
Q_ind_53_anc_2-1,0.155573,0.155319,0.100736,0.212711
Q_ind_54_anc_2-1,0.205826,0.205704,0.143758,0.268028
Q_ind_55_anc_2-1,0.165653,0.164170,0.108419,0.228398
Q_ind_56_anc_2-1,0.167992,0.167458,0.104741,0.233473
Q_ind_57_anc_2-1,0.723596,0.722408,0.648754,0.802465
Q_ind_58_anc_2-1,0.162979,0.162631,0.103834,0.225586
Q_ind_59_anc_2-1,0.223218,0.222996,0.156723,0.291193
Q_ind_60_anc_2-1,0.191466,0.190198,0.133208,0.255277
Q_ind_61_anc_2-1,0.190991,0.190886,0.131176,0.252984
Q_ind_62_anc_2-1,0.184123,0.185532,0.105383,0.255273
Q_ind_63_anc_2-1,0.001478,0.000290,0.000000,0.009567
Q_ind_64_anc_2-1,0.000887,0.000166,0.000000,0.005967
Q_ind_65_anc_2-1,0.001130,0.000215,0.000000,0.007763
Q_ind_66_anc_2-1,0.001486,0.000319,0.000000,0.009433
Q_ind_67_anc_2-1,0.001329,0.000268,0.000000,0.008815
Q_ind_68_anc_2-1,0.336973,0.341149,0.233435,0.424608
Q_ind_69_anc_2-1,0.684595,0.686569,0.601951,0.759017
Q_ind_70_anc_2-1,0.584100,0.584866,0.513243,0.652898
Q_ind_71_anc_2-1,0.215012,0.212458,0.107434,0.339606
Q_ind_72_anc_2-1,0.223507,0.220239,0.106352,0.351352
Q_ind_73_anc_2-1,0.252248,0.250352,0.141117,0.372261
Q_ind_74_anc_2-1,0.634053,0.633988,0.564077,0.703668
Q_ind_75_anc_2-1,0.723679,0.723724,0.652374,0.796455
Q_ind_76_anc_2-1,0.132401,0.136082,0.002576,0.240728
Q_ind_77_anc_2-1,0.553550,0.555063,0.435261,0.657137
Q_ind_78_anc_2-1,0.477405,0.480162,0.340102,0.592091
Q_ind_79_anc_2-1,0.611622,0.616066,0.497721,0.710817
Q_ind_80_anc_2-1,0.524109,0.523386,0.409431,0.638745
Q_ind_81_anc_2-1,0.556107,0.559571,0.450818,0.640554
Q_ind_82_anc_2-1,0.345415,0.342057,0.217267,0.501118
Q_ind_83_anc_2-1,0.442320,0.443345,0.319542,0.569145
Q_ind_84_anc_2-1,0.534199,0.536658,0.424598,0.623200
Q_ind_85_anc_2-1,0.477808,0.476457,0.365258,0.598057
Q_ind_86_anc_2-1,0.598772,0.600334,0.514288,0.671543
Q_ind_87_anc_2-1,0.521088,0.524505,0.406033,0.624834
Q_ind_88_anc_2-1,0.081401,0.066132,0.000001,0.262877
Q_ind_89_anc_2-1,0.279463,0.279945,0.142794,0.413742
Q_ind_90_anc_2-1,0.302753,0.303814,0.144433,0.456437
Q_ind_91_anc_2-1,0.277953,0.277259,0.156678,0.405310
Q_ind_92_anc_2-1,0.414767,0.415205,0.267445,0.555066
Q_ind_93_anc_2-1,0.237641,0.240711,0.034451,0.401316
Q_ind_94_anc_2-1,0.858944,0.858428,0.782095,0.945517
Q_ind_95_anc_2-1,0.277719,0.279417,0.126206,0.432423
Q_ind_96_anc_2-1,0.005454,0.001400,0.000000,0.030334
Q_ind_97_anc_2-1,0.007609,0.002408,0.000000,0.041216
Q_ind_98_anc_2-1,0.701723,0.701502,0.627986,0.777889
Q_ind_99_anc_2-1,0.894285,0.895245,0.829814,0.957170
Q_ind_100_anc_2-1,0.003301,0.000737,0.000000,0.021485
Q_ind_101_anc_2-1,0.002691,0.000602,0.000000,0.016581
Q_ind_102_anc_2-1,0.002302,0.000573,0.000000,0.014848
Q_ind_103_anc_2-1,0.005887,0.001529,0.000000,0.033830
Q_ind_104_anc_2-1,0.002113,0.000395,0.000000,0.014216
Q_ind_105_anc_2-1,0.785986,0.786332,0.714700,0.853549
Q_ind_106_anc_2-1,0.015437,0.004650,0.000000,0.078379
Q_ind_107_anc_2-1,0.616013,0.620385,0.437346,0.766907
Q_ind_108_anc_2-1,0.623765,0.621037,0.464404,0.811553
Q_ind_109_anc_2-1,0.381425,0.377253,0.172341,0.594343
Q_ind_110_anc_2-1,0.502919,0.500718,0.364792,0.640102
Q_ind_111_anc_2-1,0.456356,0.459098,0.292075,0.605225
Q_ind_112_anc_2-1,0.946312,0.950510,0.851909,0.999903
Q_ind_113_anc_2-1,0.326830,0.326038,0.150806,0.518558
Q_ind_114_anc_2-1,0.267196,0.271454,0.024480,0.485373
Q_ind_115_anc_2-1,0.011452,0.002668,0.000000,0.063859
Q_ind_116_anc_2-1,0.004242,0.000845,0.000000,0.024750
Q_ind_117_anc_2-1,0.006135,0.001501,0.000000,0.033897
Q_ind_118_anc_2-1,0.015578,0.007496,0.000000,0.060795
Q_ind_119_anc_2-1,0.007293,0.002179,0.000000,0.040315
Q_ind_120_anc_2-1,0.004614,0.001035,0.000000,0.027836
Q_ind_121_anc_2-1,0.017673,0.008100,0.000000,0.075790
Q_ind_122_anc_2-1,0.003181,0.000608,0.000000,0.019634
Q_ind_123_anc_2-1,0.004401,0.000851,0.000000,0.029229
Q_ind_124_anc_2-1,0.342657,0.342945,0.278114,0.409945
Q_ind_125_anc_2-1,0.575438,0.579741,0.454146,0.677087
Q_ind_126_anc_2-1,0.481638,0.479958,0.351877,0.623638
Q_ind_127_anc_2-1,0.538293,0.537224,0.412289,0.669093
Q_ind_128_anc_2-1,0.585694,0.587933,0.432271,0.727595
Q_ind_129_anc_2-1,0.501764,0.502121,0.339169,0.658633
Q_ind_130_anc_2-1,0.365884,0.362369,0.210703,0.536346
Q_ind_131_anc_2-1,0.855280,0.855284,0.782292,0.926883
Q_ind_132_anc_2-1,0.975727,0.985289,0.911165,0.999972
Q_ind_133_anc_2-1,0.510779,0.512719,0.361236,0.647384
Q_ind_134_anc_2-1,0.643096,0.642929,0.506302,0.774591
Q_ind_135_anc_2-1,0.391096,0.389665,0.260741,0.525005
Q_ind_136_anc_2-1,0.522251,0.523582,0.386841,0.651526
Q_ind_137_anc_2-1,0.842286,0.846602,0.696440,0.964388
Q_ind_138_anc_2-1,0.975422,0.982905,0.920604,0.999960
Q_ind_139_anc_2-1,0.924524,0.932864,0.807866,0.999244
Q_ind_140_anc_2-1,0.482879,0.480502,0.359121,0.621420
Q_ind_141_anc_2-1,0.510677,0.511408,0.376673,0.645124
Q_ind_142_anc_2-1,0.997158,0.998712,0.985880,0.999998
Q_ind_143_anc_2-1,0.609288,0.610498,0.464500,0.746520
Q_ind_144_anc_2-1,0.460719,0.460934,0.328598,0.587925
Q_ind_145_anc_2-1,0.001274,0.000289,0.000000,0.007967
Q_ind_146_anc_2-1,0.002072,0.000366,0.000000,0.014701
Q_ind_147_anc_2-1,0.001668,0.000322,0.000000,0.010835
Q_ind_148_anc_2-1,0.001632,0.000367,0.000000,0.010379
Q_ind_149_anc_2-1,0.129993,0.135543,0.024011,0.199090
Q_ind_150_anc_2-1,0.001559,0.000357,0.000000,0.009668
Q_ind_151_anc_2-1,0.002321,0.000417,0.000000,0.016074
Q_ind_152_anc_2-1,0.001745,0.000364,0.000000,0.011132
Q_ind_153_anc_2-1,0.001434,0.000288,0.000000,0.009712
