param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_134_pop_0,0.041529,0.041336,0.000280,0.082928
q_ind_135_pop_0,0.025156,0.020563,0.000000,0.080063
q_ind_136_pop_0,0.060655,0.059138,0.021889,0.104871
q_ind_137_pop_0,0.086423,0.086157,0.047284,0.126851
q_ind_138_pop_0,0.098497,0.097910,0.054372,0.145753
q_ind_139_pop_0,0.016990,0.007670,0.000000,0.070287
q_ind_140_pop_0,0.074270,0.073858,0.035443,0.116205
q_ind_141_pop_0,0.169997,0.168541,0.125582,0.217619
q_ind_142_pop_0,0.060493,0.060619,0.027767,0.094578
q_ind_143_pop_0,0.048251,0.047418,0.005732,0.095157
q_ind_144_pop_0,0.000588,0.000040,0.000000,0.004897
q_ind_145_pop_0,0.001186,0.000089,0.000000,0.009132
q_ind_146_pop_0,0.000852,0.000057,0.000000,0.006498
q_ind_147_pop_0,0.008009,0.003746,0.000000,0.032885
q_ind_148_pop_0,0.021677,0.020000,0.000000,0.064148
q_ind_149_pop_0,0.001156,0.000109,0.000000,0.008076
q_ind_150_pop_0,0.006505,0.003287,0.000000,0.026301
q_ind_151_pop_0,0.000963,0.000059,0.000000,0.007694
q_ind_152_pop_0,0.000697,0.000051,0.000000,0.005465
q_ind_153_pop_0,0.001267,0.000102,0.000000,0.009361
q_ind_154_pop_0,0.013367,0.009145,0.000000,0.048292
q_ind_155_pop_0,0.000736,0.000045,0.000000,0.006028
q_ind_156_pop_0,0.000752,0.000043,0.000000,0.006080
q_ind_157_pop_0,0.000773,0.000068,0.000000,0.005635
q_ind_158_pop_0,0.000572,0.000038,0.000000,0.004448
q_ind_159_pop_0,0.000738,0.000044,0.000000,0.006244
q_ind_160_pop_0,0.000607,0.000040,0.000000,0.004756
q_ind_161_pop_0,0.000862,0.000068,0.000000,0.006585
q_ind_162_pop_0,0.000523,0.000033,0.000000,0.003916
q_ind_163_pop_0,0.000621,0.000054,0.000000,0.004762
q_ind_164_pop_0,0.082682,0.082030,0.040447,0.128807
q_ind_165_pop_0,0.069841,0.070063,0.036417,0.103393
q_ind_166_pop_0,0.085853,0.085823,0.051785,0.119334
q_ind_167_pop_0,0.236347,0.234841,0.189820,0.290593
q_ind_168_pop_0,0.067786,0.068316,0.027636,0.104297
q_ind_169_pop_0,0.002750,0.000226,0.000000,0.019955
q_ind_170_pop_0,0.004840,0.000707,0.000000,0.027427
q_ind_171_pop_0,0.011206,0.003293,0.000000,0.054011
q_ind_172_pop_0,0.012787,0.003143,0.000000,0.064252
q_ind_173_pop_0,0.001607,0.000122,0.000000,0.012552
q_ind_174_pop_0,0.097359,0.096786,0.051859,0.147626
q_ind_175_pop_0,0.042994,0.042316,0.009991,0.078985
q_ind_176_pop_0,0.000797,0.000046,0.000000,0.006521
q_ind_177_pop_0,0.000649,0.000035,0.000000,0.005439
q_ind_178_pop_0,0.000742,0.000050,0.000000,0.005797
q_ind_179_pop_0,0.000682,0.000038,0.000000,0.005384
q_ind_180_pop_0,0.018887,0.012503,0.000000,0.068154
q_ind_181_pop_0,0.000693,0.000050,0.000000,0.005490
q_ind_182_pop_0,0.000724,0.000051,0.000000,0.005830
q_ind_183_pop_0,0.013221,0.009475,0.000000,0.046245
q_ind_184_pop_0,0.481849,0.483065,0.410782,0.548566
q_ind_185_pop_0,0.503995,0.504107,0.450010,0.555894
q_ind_186_pop_0,0.521371,0.521355,0.471708,0.572203
q_ind_187_pop_0,0.561020,0.561448,0.507843,0.611361
q_ind_188_pop_0,0.533196,0.532791,0.473725,0.593381
q_ind_189_pop_0,0.481987,0.486354,0.438628,0.505712
q_ind_190_pop_0,0.538232,0.538042,0.477339,0.597317
q_ind_191_pop_0,0.004769,0.000189,0.000000,0.040323
q_ind_192_pop_0,0.001569,0.000117,0.000000,0.011768
q_ind_193_pop_0,0.000198,0.000013,0.000000,0.001685
q_ind_194_pop_0,0.001092,0.000055,0.000000,0.009248
q_ind_195_pop_0,0.000221,0.000014,0.000000,0.001776
q_ind_196_pop_0,0.000228,0.000013,0.000000,0.001740
q_ind_197_pop_0,0.000242,0.000014,0.000000,0.002002
q_ind_198_pop_0,0.000594,0.000033,0.000000,0.004679
q_ind_199_pop_0,0.000352,0.000020,0.000000,0.002936
q_ind_200_pop_0,0.429146,0.428556,0.399453,0.464837
q_ind_201_pop_0,0.000644,0.000028,0.000000,0.005587
q_ind_202_pop_0,0.002730,0.000176,0.000000,0.021798
q_ind_203_pop_0,0.002672,0.000225,0.000000,0.018868
q_ind_204_pop_0,0.003819,0.000537,0.000000,0.023644
q_ind_205_pop_0,0.002094,0.000191,0.000000,0.014797
q_ind_206_pop_0,0.009000,0.004922,0.000000,0.034957
q_ind_207_pop_0,0.161996,0.162194,0.119718,0.205886
q_ind_208_pop_0,0.003852,0.000484,0.000000,0.024565
q_ind_209_pop_0,0.166285,0.165925,0.124766,0.210835
q_ind_210_pop_0,0.010131,0.007006,0.000000,0.035112
q_ind_211_pop_0,0.174914,0.173805,0.135302,0.220390
q_ind_212_pop_0,0.077578,0.079491,0.010609,0.133670
q_ind_213_pop_0,0.055794,0.058419,0.000012,0.105178
q_ind_214_pop_0,0.049563,0.048479,0.025059,0.081439
q_ind_215_pop_0,0.092266,0.091421,0.058044,0.128004
q_ind_216_pop_0,0.101048,0.100930,0.057277,0.146858
q_ind_217_pop_0,0.066977,0.066882,0.018027,0.114240
q_ind_218_pop_0,0.079707,0.080089,0.031175,0.124290
q_ind_219_pop_0,0.042587,0.041446,0.001243,0.086785
q_ind_220_pop_0,0.062588,0.062398,0.003630,0.115322
q_ind_221_pop_0,0.078503,0.078566,0.032834,0.121965
q_ind_222_pop_0,0.331080,0.330261,0.281316,0.381451
q_ind_223_pop_0,0.149233,0.148891,0.119470,0.181379
q_ind_224_pop_0,0.300661,0.300257,0.251546,0.352820
q_ind_225_pop_0,0.271976,0.273560,0.213807,0.320900
q_ind_226_pop_0,0.286968,0.286242,0.239442,0.339142
q_ind_227_pop_0,0.261521,0.261349,0.215150,0.307792
q_ind_228_pop_0,0.295174,0.294527,0.243579,0.346561
q_ind_229_pop_0,0.249941,0.249470,0.204675,0.298454
q_ind_230_pop_0,0.279324,0.280874,0.231207,0.321120
q_ind_231_pop_0,0.281872,0.281866,0.231890,0.333088
q_ind_232_pop_0,0.242381,0.241845,0.197413,0.287687
q_ind_233_pop_0,0.904450,0.905346,0.866671,0.940279
q_ind_234_pop_0,0.877077,0.877399,0.828623,0.925217
q_ind_235_pop_0,0.883165,0.883389,0.833180,0.933787
q_ind_236_pop_0,0.915708,0.916431,0.874662,0.952113
q_ind_237_pop_0,0.875627,0.876125,0.816789,0.930687
q_ind_238_pop_0,0.899303,0.900073,0.859872,0.936452
q_ind_239_pop_0,0.732680,0.733495,0.675803,0.783022
q_ind_240_pop_0,0.767735,0.767770,0.718292,0.815940
q_ind_241_pop_0,0.853950,0.854329,0.805397,0.899496
q_ind_242_pop_0,0.653234,0.653909,0.596590,0.708545
q_ind_243_pop_0,0.887031,0.888288,0.832120,0.935585
