param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_142_pop_0,0.382695,0.389865,0.299810,0.418192
q_ind_143_pop_0,0.373021,0.390315,0.081243,0.420884
q_ind_144_pop_0,0.000631,0.000049,0.000000,0.005002
q_ind_145_pop_0,0.042694,0.042071,0.000545,0.086229
q_ind_146_pop_0,0.010337,0.001336,0.000000,0.056143
q_ind_147_pop_0,0.014436,0.012956,0.000000,0.039127
q_ind_148_pop_0,0.024097,0.022444,0.000000,0.071157
q_ind_149_pop_0,0.003993,0.000571,0.000000,0.025315
q_ind_150_pop_0,0.001435,0.000122,0.000000,0.010601
q_ind_151_pop_0,0.013000,0.002669,0.000000,0.053358
q_ind_152_pop_0,0.005705,0.000462,0.000000,0.034614
q_ind_153_pop_0,0.007513,0.002005,0.000000,0.034167
q_ind_154_pop_0,0.154749,0.158875,0.079906,0.202681
q_ind_155_pop_0,0.359584,0.359368,0.323188,0.398938
q_ind_156_pop_0,0.372346,0.369470,0.338110,0.428628
q_ind_157_pop_0,0.400328,0.399932,0.362766,0.440619
q_ind_158_pop_0,0.403824,0.403707,0.371918,0.438757
q_ind_159_pop_0,0.371741,0.370995,0.332480,0.424375
q_ind_160_pop_0,0.383632,0.385251,0.341009,0.417248
q_ind_161_pop_0,0.388192,0.387341,0.355468,0.430250
q_ind_162_pop_0,0.384978,0.383983,0.337410,0.448702
q_ind_163_pop_0,0.385864,0.384158,0.348751,0.442721
q_ind_164_pop_0,0.375073,0.385327,0.260395,0.442740
q_ind_165_pop_0,0.386951,0.409643,0.213161,0.444626
q_ind_166_pop_0,0.385284,0.390044,0.221098,0.492113
q_ind_167_pop_0,0.303718,0.307047,0.194623,0.362110
q_ind_168_pop_0,0.360894,0.364498,0.295938,0.403202
q_ind_169_pop_0,0.401108,0.403597,0.298795,0.457333
q_ind_170_pop_0,0.404630,0.410395,0.296934,0.445923
q_ind_171_pop_0,0.365925,0.379465,0.093905,0.411578
q_ind_172_pop_0,0.370956,0.376489,0.288526,0.403281
q_ind_173_pop_0,0.387728,0.408237,0.127668,0.433500
q_ind_174_pop_0,0.375511,0.392872,0.220719,0.423639
q_ind_175_pop_0,0.383063,0.383511,0.346833,0.418558
q_ind_176_pop_0,0.408352,0.406710,0.360121,0.464753
q_ind_177_pop_0,0.416172,0.414656,0.373742,0.471401
q_ind_178_pop_0,0.394692,0.386361,0.339419,0.461146
q_ind_179_pop_0,0.434513,0.434427,0.382156,0.487413
q_ind_180_pop_0,0.365635,0.368092,0.314005,0.403914
q_ind_181_pop_0,0.413194,0.415855,0.337959,0.456615
q_ind_182_pop_0,0.399361,0.397156,0.366346,0.443034
q_ind_183_pop_0,0.395796,0.398068,0.344456,0.442954
q_ind_184_pop_0,0.221904,0.267572,0.006280,0.341813
q_ind_185_pop_0,0.178946,0.208718,0.000181,0.255410
q_ind_186_pop_0,0.184800,0.218355,0.011900,0.253545
q_ind_187_pop_0,0.163818,0.183586,0.000238,0.244873
q_ind_188_pop_0,0.181201,0.202361,0.000005,0.254105
q_ind_189_pop_0,0.184251,0.207009,0.005143,0.276201
q_ind_190_pop_0,0.179057,0.219639,0.000098,0.261793
q_ind_191_pop_0,0.293834,0.286820,0.133010,0.432583
q_ind_192_pop_0,0.234846,0.206102,0.070134,0.409969
q_ind_193_pop_0,0.117425,0.000441,0.000000,0.353273
q_ind_194_pop_0,0.243388,0.221518,0.097027,0.403935
q_ind_195_pop_0,0.103809,0.000332,0.000000,0.326933
q_ind_196_pop_0,0.113922,0.000338,0.000000,0.348312
q_ind_197_pop_0,0.129397,0.044006,0.000000,0.360316
q_ind_198_pop_0,0.265190,0.248026,0.085447,0.445859
q_ind_199_pop_0,0.100489,0.000652,0.000000,0.347349
q_ind_200_pop_0,0.123426,0.127250,0.050353,0.183118
q_ind_201_pop_0,0.262854,0.242477,0.089062,0.427821
q_ind_202_pop_0,0.381297,0.419233,0.232235,0.469191
q_ind_203_pop_0,0.400645,0.424244,0.291597,0.454248
q_ind_204_pop_0,0.365291,0.392184,0.238864,0.443944
q_ind_205_pop_0,0.372543,0.401388,0.257051,0.433321
q_ind_206_pop_0,0.346795,0.382203,0.172094,0.442905
q_ind_207_pop_0,0.284614,0.299452,0.157222,0.346755
q_ind_208_pop_0,0.371274,0.399187,0.261524,0.440083
q_ind_209_pop_0,0.327251,0.341369,0.216785,0.398573
q_ind_210_pop_0,0.366513,0.395564,0.252750,0.436994
q_ind_211_pop_0,0.158155,0.168060,0.045267,0.230283
q_ind_212_pop_0,0.347759,0.384100,0.124125,0.422569
q_ind_213_pop_0,0.370370,0.406281,0.125973,0.436895
q_ind_214_pop_0,0.369425,0.399036,0.151736,0.434248
q_ind_215_pop_0,0.359866,0.392672,0.089324,0.426363
q_ind_216_pop_0,0.363498,0.406044,0.045719,0.446202
q_ind_217_pop_0,0.363522,0.403276,0.075792,0.433632
q_ind_218_pop_0,0.343748,0.389966,0.077102,0.421807
q_ind_219_pop_0,0.386835,0.422346,0.161213,0.452414
q_ind_220_pop_0,0.319510,0.352779,0.093619,0.398511
q_ind_221_pop_0,0.343961,0.386891,0.077843,0.423991
q_ind_222_pop_0,0.211670,0.213250,0.158308,0.259751
q_ind_223_pop_0,0.201990,0.208339,0.120359,0.249666
q_ind_224_pop_0,0.197125,0.199554,0.134908,0.250216
q_ind_225_pop_0,0.229713,0.229437,0.184936,0.274086
q_ind_226_pop_0,0.237201,0.239840,0.159762,0.309718
q_ind_227_pop_0,0.238371,0.241973,0.172872,0.284164
q_ind_228_pop_0,0.213000,0.221557,0.127415,0.275551
q_ind_229_pop_0,0.234692,0.240248,0.140163,0.297968
q_ind_230_pop_0,0.207001,0.204588,0.136008,0.280875
q_ind_231_pop_0,0.213932,0.217166,0.143014,0.271350
q_ind_232_pop_0,0.213769,0.222467,0.099285,0.272922
q_ind_233_pop_0,0.010855,0.001146,0.000000,0.061205
q_ind_234_pop_0,0.045419,0.053239,0.000000,0.084649
q_ind_235_pop_0,0.032679,0.039248,0.000000,0.078429
q_ind_236_pop_0,0.023046,0.011929,0.000000,0.084549
q_ind_237_pop_0,0.022270,0.014421,0.000000,0.086287
q_ind_238_pop_0,0.037545,0.033668,0.000000,0.101391
q_ind_239_pop_0,0.039058,0.039171,0.000000,0.089689
q_ind_240_pop_0,0.065187,0.068569,0.000548,0.117523
q_ind_241_pop_0,0.027887,0.020132,0.000000,0.078052
q_ind_242_pop_0,0.037071,0.032706,0.000000,0.098761
q_ind_243_pop_0,0.035358,0.042277,0.000000,0.079640
q_ind_244_pop_0,0.010508,0.003215,0.000000,0.045482
q_ind_0_pop_1,0.001101,0.000125,0.000000,0.007947
q_ind_1_pop_1,0.001929,0.000223,0.000000,0.012809
q_ind_2_pop_1,0.001501,0.000173,0.000000,0.010277
q_ind_3_pop_1,0.003183,0.000386,0.000000,0.021115
q_ind_4_pop_1,0.005875,0.000959,0.000000,0.033812
q_ind_5_pop_1,0.001412,0.000144,0.000000,0.010403
q_ind_6_pop_1,0.001031,0.000067,0.000000,0.009030
q_ind_7_pop_1,0.001644,0.000141,0.000000,0.012423
q_ind_8_pop_1,0.001458,0.000126,0.000000,0.011133
q_ind_9_pop_1,0.000787,0.000069,0.000000,0.005706
q_ind_10_pop_1,0.003915,0.000695,0.000000,0.022212
q_ind_11_pop_1,0.003248,0.000382,0.000000,0.021986
q_ind_12_pop_1,0.274790,0.272570,0.220767,0.334898
q_ind_13_pop_1,0.286784,0.287510,0.235377,0.332349
q_ind_14_pop_1,0.259006,0.259664,0.222801,0.293144
q_ind_15_pop_1,0.255156,0.252223,0.214320,0.308424
q_ind_16_pop_1,0.290308,0.289958,0.251560,0.330054
q_ind_17_pop_1,0.294304,0.294420,0.244830,0.344474
q_ind_18_pop_1,0.279919,0.280253,0.233310,0.326259
q_ind_19_pop_1,0.209821,0.209113,0.171085,0.252417
q_ind_20_pop_1,0.015189,0.011739,0.000000,0.047573
q_ind_21_pop_1,0.007744,0.003709,0.000000,0.031647
q_ind_22_pop_1,0.003006,0.000594,0.000000,0.017459
q_ind_23_pop_1,0.023732,0.021856,0.000000,0.061720
q_ind_24_pop_1,0.049000,0.048017,0.021426,0.081986
q_ind_25_pop_1,0.003743,0.000518,0.000000,0.022968
q_ind_26_pop_1,0.012604,0.007069,0.000000,0.043991
q_ind_27_pop_1,0.004667,0.001035,0.000000,0.024384
q_ind_28_pop_1,0.009805,0.006136,0.000000,0.038103
q_ind_29_pop_1,0.017659,0.016527,0.000000,0.046670
q_ind_30_pop_1,0.001476,0.000134,0.000000,0.011016
q_ind_31_pop_1,0.003152,0.000236,0.000000,0.025809
q_ind_32_pop_1,0.002002,0.000226,0.000000,0.014592
q_ind_33_pop_1,0.000740,0.000063,0.000000,0.005423
q_ind_34_pop_1,0.002692,0.000330,0.000000,0.018206
q_ind_35_pop_1,0.000612,0.000045,0.000000,0.004834
q_ind_36_pop_1,0.007829,0.002997,0.000000,0.028775
q_ind_37_pop_1,0.000644,0.000048,0.000000,0.005093
q_ind_38_pop_1,0.029621,0.033699,0.000000,0.071951
q_ind_39_pop_1,0.009505,0.002699,0.000000,0.041978
q_ind_40_pop_1,0.001401,0.000094,0.000000,0.012046
q_ind_41_pop_1,0.344387,0.363930,0.205940,0.422163
q_ind_42_pop_1,0.327541,0.345836,0.200405,0.384098
q_ind_43_pop_1,0.350661,0.365907,0.204307,0.434277
q_ind_44_pop_1,0.347533,0.368939,0.194035,0.424079
q_ind_45_pop_1,0.327376,0.345839,0.209820,0.394778
q_ind_46_pop_1,0.319218,0.334223,0.177202,0.390424
q_ind_47_pop_1,0.339966,0.357931,0.214391,0.403520
q_ind_48_pop_1,0.326559,0.344623,0.171712,0.396951
q_ind_49_pop_1,0.350300,0.368856,0.225008,0.416012
q_ind_50_pop_1,0.450462,0.449938,0.416888,0.491594
q_ind_51_pop_1,0.461306,0.460030,0.434850,0.497411
q_ind_52_pop_1,0.467520,0.470595,0.420724,0.499788
q_ind_53_pop_1,0.464140,0.464545,0.422760,0.498921
q_ind_54_pop_1,0.490480,0.493814,0.464019,0.500265
q_ind_55_pop_1,0.454076,0.452655,0.421910,0.493180
q_ind_56_pop_1,0.311218,0.311615,0.260212,0.363221
q_ind_57_pop_1,0.473121,0.476259,0.432366,0.499994
q_ind_58_pop_1,0.431311,0.431206,0.394648,0.471738
q_ind_59_pop_1,0.451073,0.448082,0.414331,0.497864
q_ind_60_pop_1,0.482948,0.488819,0.431261,0.500019
q_ind_61_pop_1,0.440117,0.439628,0.396364,0.489415
q_ind_62_pop_1,0.000686,0.000055,0.000000,0.005352
q_ind_63_pop_1,0.000784,0.000055,0.000000,0.006423
q_ind_64_pop_1,0.003145,0.000552,0.000000,0.019139
q_ind_65_pop_1,0.000522,0.000041,0.000000,0.003902
q_ind_66_pop_1,0.000699,0.000053,0.000000,0.005504
q_ind_67_pop_1,0.215147,0.236840,0.093908,0.281132
q_ind_68_pop_1,0.220137,0.231496,0.122367,0.280078
q_ind_69_pop_1,0.238325,0.258326,0.126258,0.302686
q_ind_70_pop_1,0.193888,0.223765,0.058949,0.269681
q_ind_71_pop_1,0.185295,0.208648,0.064177,0.253190
q_ind_72_pop_1,0.203863,0.229102,0.052819,0.273513
q_ind_73_pop_1,0.208314,0.233159,0.051299,0.280853
q_ind_74_pop_1,0.181655,0.199207,0.076989,0.243895
q_ind_75_pop_1,0.212898,0.234397,0.071785,0.282639
q_ind_76_pop_1,0.002983,0.000238,0.000000,0.022277
q_ind_77_pop_1,0.001068,0.000081,0.000000,0.008309
q_ind_78_pop_1,0.002238,0.000235,0.000000,0.014866
q_ind_79_pop_1,0.000988,0.000090,0.000000,0.007574
q_ind_80_pop_1,0.031495,0.033379,0.000000,0.067804
q_ind_81_pop_1,0.001887,0.000182,0.000000,0.013697
q_ind_82_pop_1,0.001900,0.000161,0.000000,0.014065
q_ind_83_pop_1,0.001010,0.000074,0.000000,0.008057
q_ind_84_pop_1,0.001584,0.000153,0.000000,0.012770
q_ind_85_pop_1,0.002060,0.000197,0.000000,0.015142
q_ind_86_pop_1,0.003465,0.000494,0.000000,0.021158
q_ind_87_pop_1,0.013562,0.005021,0.000000,0.051979
q_ind_88_pop_1,0.029911,0.030126,0.000017,0.061683
q_ind_89_pop_1,0.055193,0.050313,0.016592,0.109700
q_ind_90_pop_1,0.059720,0.056017,0.026271,0.105410
q_ind_91_pop_1,0.039076,0.040153,0.000000,0.090465
q_ind_92_pop_1,0.056297,0.055565,0.028359,0.087815
q_ind_93_pop_1,0.063292,0.063239,0.016547,0.108598
q_ind_94_pop_1,0.020225,0.019020,0.000000,0.054668
q_ind_95_pop_1,0.216682,0.226684,0.124500,0.258386
q_ind_96_pop_1,0.195667,0.204584,0.107182,0.238704
q_ind_97_pop_1,0.125922,0.133286,0.054003,0.173741
q_ind_98_pop_1,0.091268,0.102419,0.000001,0.143197
q_ind_99_pop_1,0.146819,0.164570,0.028447,0.203443
q_ind_100_pop_1,0.159999,0.172920,0.016315,0.206982
q_ind_101_pop_1,0.160361,0.172743,0.057714,0.205360
q_ind_102_pop_1,0.152195,0.163087,0.055520,0.198881
q_ind_103_pop_1,0.120981,0.131758,0.024004,0.163452
q_ind_104_pop_1,0.143361,0.144733,0.100867,0.178680
q_ind_105_pop_1,0.198127,0.203079,0.125807,0.244451
q_ind_106_pop_1,0.064106,0.080965,0.000000,0.131053
q_ind_107_pop_1,0.068166,0.076195,0.000001,0.124471
q_ind_108_pop_1,0.059962,0.064403,0.000001,0.131827
q_ind_109_pop_1,0.067560,0.079850,0.000002,0.126283
q_ind_110_pop_1,0.078608,0.092620,0.000001,0.137527
q_ind_111_pop_1,0.080047,0.083871,0.018423,0.133322
q_ind_112_pop_1,0.067976,0.074024,0.000017,0.131251
q_ind_113_pop_1,0.071286,0.069077,0.021811,0.126961
q_ind_114_pop_1,0.264075,0.270065,0.184463,0.309759
q_ind_115_pop_1,0.239769,0.243672,0.175869,0.281105
q_ind_116_pop_1,0.259341,0.266746,0.179740,0.306512
q_ind_117_pop_1,0.254195,0.259743,0.185425,0.297472
q_ind_118_pop_1,0.235878,0.242015,0.155700,0.283570
q_ind_119_pop_1,0.232762,0.241352,0.145332,0.276161
q_ind_120_pop_1,0.232188,0.238891,0.155297,0.277492
q_ind_121_pop_1,0.239388,0.245811,0.162299,0.284310
q_ind_122_pop_1,0.238930,0.246817,0.158064,0.283169
q_ind_123_pop_1,0.286809,0.289486,0.232216,0.328156
q_ind_124_pop_1,0.002013,0.000215,0.000000,0.013313
q_ind_125_pop_1,0.029382,0.027248,0.000000,0.080502
q_ind_126_pop_1,0.004582,0.000494,0.000000,0.028221
q_ind_127_pop_1,0.003162,0.000225,0.000000,0.026345
q_ind_128_pop_1,0.001584,0.000144,0.000000,0.011620
q_ind_129_pop_1,0.005407,0.000912,0.000000,0.028454
q_ind_130_pop_1,0.004829,0.000619,0.000000,0.030341
q_ind_131_pop_1,0.010860,0.004331,0.000000,0.046046
q_ind_132_pop_1,0.017709,0.013526,0.000000,0.053643
q_ind_133_pop_1,0.010974,0.008654,0.000000,0.033919
q_ind_134_pop_1,0.029961,0.030632,0.000002,0.063815
q_ind_135_pop_1,0.013618,0.011460,0.000000,0.040537
q_ind_136_pop_1,0.018677,0.010685,0.000000,0.056382
q_ind_137_pop_1,0.005242,0.001343,0.000000,0.026844
q_ind_138_pop_1,0.045795,0.049914,0.005298,0.077932
q_ind_139_pop_1,0.035443,0.037153,0.000002,0.070173
q_ind_140_pop_1,0.036113,0.038436,0.000002,0.072409
q_ind_141_pop_1,0.088566,0.087727,0.050922,0.142618
q_ind_142_pop_1,0.010783,0.007562,0.000000,0.036570
q_ind_143_pop_1,0.002697,0.000221,0.000000,0.019080
q_ind_144_pop_1,0.000391,0.000025,0.000000,0.003259
q_ind_145_pop_1,0.001134,0.000103,0.000000,0.008514
q_ind_146_pop_1,0.000829,0.000076,0.000000,0.006004
q_ind_147_pop_1,0.002482,0.000300,0.000000,0.016443
q_ind_148_pop_1,0.050684,0.050391,0.019554,0.081886
q_ind_149_pop_1,0.000977,0.000077,0.000000,0.007286
q_ind_150_pop_1,0.000924,0.000069,0.000000,0.007145
q_ind_151_pop_1,0.000758,0.000062,0.000000,0.005654
q_ind_152_pop_1,0.000597,0.000037,0.000000,0.005101
q_ind_153_pop_1,0.001010,0.000096,0.000000,0.007762
q_ind_154_pop_1,0.015562,0.006830,0.000000,0.059004
q_ind_155_pop_1,0.001136,0.000108,0.000000,0.008322
q_ind_156_pop_1,0.001649,0.000180,0.000000,0.011822
q_ind_157_pop_1,0.001710,0.000147,0.000000,0.012095
q_ind_158_pop_1,0.001365,0.000135,0.000000,0.009973
q_ind_159_pop_1,0.000643,0.000055,0.000000,0.004953
q_ind_160_pop_1,0.000636,0.000051,0.000000,0.004918
q_ind_161_pop_1,0.001286,0.000158,0.000000,0.008647
q_ind_162_pop_1,0.000588,0.000041,0.000000,0.004526
q_ind_163_pop_1,0.001326,0.000122,0.000000,0.009675
q_ind_164_pop_1,0.014362,0.008291,0.000000,0.051502
q_ind_165_pop_1,0.006723,0.001224,0.000000,0.034986
q_ind_166_pop_1,0.003310,0.000408,0.000000,0.021986
q_ind_167_pop_1,0.079757,0.078157,0.049225,0.117722
q_ind_168_pop_1,0.005469,0.000711,0.000000,0.033296
q_ind_169_pop_1,0.039311,0.036358,0.000014,0.093063
q_ind_170_pop_1,0.011532,0.006824,0.000000,0.048334
q_ind_171_pop_1,0.013740,0.008413,0.000000,0.048585
q_ind_172_pop_1,0.061771,0.060910,0.037990,0.094101
q_ind_173_pop_1,0.020679,0.020165,0.000000,0.054367
q_ind_174_pop_1,0.023268,0.024240,0.000000,0.053180
q_ind_175_pop_1,0.013765,0.006874,0.000000,0.050282
q_ind_176_pop_1,0.001878,0.000192,0.000000,0.012492
q_ind_177_pop_1,0.001383,0.000161,0.000000,0.009338
q_ind_178_pop_1,0.000942,0.000081,0.000000,0.006706
q_ind_179_pop_1,0.000823,0.000063,0.000000,0.006877
q_ind_180_pop_1,0.010174,0.003468,0.000000,0.044065
q_ind_181_pop_1,0.002111,0.000271,0.000000,0.014114
q_ind_182_pop_1,0.004899,0.000677,0.000000,0.028163
q_ind_183_pop_1,0.017291,0.013461,0.000000,0.056560
q_ind_184_pop_1,0.029974,0.023220,0.000000,0.093184
q_ind_185_pop_1,0.113237,0.142299,0.000001,0.191618
q_ind_186_pop_1,0.122739,0.140319,0.035104,0.182914
q_ind_187_pop_1,0.138387,0.171416,0.028308,0.222054
q_ind_188_pop_1,0.066841,0.077940,0.000000,0.140581
q_ind_189_pop_1,0.119399,0.152428,0.002666,0.210463
