param,mean,median,ci_0.950_LB,ci_0.950_UB
Q_ind_91_anc_1-1,0.142908,0.142831,0.075543,0.207421
Q_ind_92_anc_1-1,0.236577,0.236925,0.152545,0.318135
Q_ind_93_anc_1-1,0.140450,0.140965,0.072398,0.212001
Q_ind_94_anc_1-1,0.001089,0.000011,0.000000,0.010439
Q_ind_95_anc_1-1,0.108510,0.108443,0.017482,0.192769
Q_ind_96_anc_1-1,0.004377,0.000360,0.000000,0.022998
Q_ind_97_anc_1-1,0.003882,0.000106,0.000000,0.025876
Q_ind_98_anc_1-1,0.000176,0.000001,0.000000,0.001696
Q_ind_99_anc_1-1,0.000215,0.000002,0.000000,0.002025
Q_ind_100_anc_1-1,0.003352,0.000113,0.000000,0.023547
Q_ind_101_anc_1-1,0.001314,0.000015,0.000000,0.011960
Q_ind_102_anc_1-1,0.000777,0.000010,0.000000,0.006820
Q_ind_103_anc_1-1,0.005408,0.000815,0.000000,0.027437
Q_ind_104_anc_1-1,0.001047,0.000013,0.000000,0.009951
Q_ind_105_anc_1-1,0.000159,0.000001,0.000000,0.001530
Q_ind_106_anc_1-1,0.006258,0.000571,0.000000,0.033096
Q_ind_107_anc_1-1,0.001107,0.000007,0.000000,0.010988
Q_ind_108_anc_1-1,0.005296,0.000533,0.000000,0.029892
Q_ind_109_anc_1-1,0.004604,0.000161,0.000000,0.028679
Q_ind_110_anc_1-1,0.010706,0.009435,0.000000,0.031409
Q_ind_111_anc_1-1,0.001506,0.000018,0.000000,0.012692
Q_ind_112_anc_1-1,0.001003,0.000009,0.000000,0.009033
Q_ind_113_anc_1-1,0.002435,0.000040,0.000000,0.021689
Q_ind_114_anc_1-1,0.006490,0.000608,0.000000,0.034978
Q_ind_115_anc_1-1,0.026900,0.027370,0.000000,0.058271
Q_ind_116_anc_1-1,0.002341,0.000049,0.000000,0.018034
Q_ind_117_anc_1-1,0.001586,0.000027,0.000000,0.013382
Q_ind_118_anc_1-1,0.000935,0.000016,0.000000,0.008375
Q_ind_119_anc_1-1,0.005212,0.000575,0.000000,0.028453
Q_ind_120_anc_1-1,0.001407,0.000019,0.000000,0.011706
Q_ind_121_anc_1-1,0.005150,0.000262,0.000000,0.029737
Q_ind_122_anc_1-1,0.002743,0.000115,0.000000,0.018923
Q_ind_123_anc_1-1,0.005694,0.000702,0.000000,0.029875
Q_ind_124_anc_1-1,0.000742,0.000007,0.000000,0.006914
Q_ind_125_anc_1-1,0.002188,0.000039,0.000000,0.018122
Q_ind_126_anc_1-1,0.009530,0.000769,0.000000,0.055758
Q_ind_127_anc_1-1,0.001939,0.000026,0.000000,0.017106
Q_ind_128_anc_1-1,0.002512,0.000026,0.000000,0.023209
Q_ind_129_anc_1-1,0.028408,0.027448,0.000000,0.071507
Q_ind_130_anc_1-1,0.001611,0.000013,0.000000,0.016479
Q_ind_131_anc_1-1,0.000445,0.000004,0.000000,0.004488
Q_ind_132_anc_1-1,0.000175,0.000002,0.000000,0.001645
Q_ind_133_anc_1-1,0.000503,0.000005,0.000000,0.004673
Q_ind_134_anc_1-1,0.000441,0.000004,0.000000,0.004238
Q_ind_135_anc_1-1,0.000846,0.000008,0.000000,0.008505
Q_ind_136_anc_1-1,0.000551,0.000005,0.000000,0.005323
Q_ind_137_anc_1-1,0.001015,0.000016,0.000000,0.008873
Q_ind_138_anc_1-1,0.000231,0.000002,0.000000,0.002375
Q_ind_139_anc_1-1,0.000367,0.000003,0.000000,0.003466
Q_ind_140_anc_1-1,0.002282,0.000076,0.000000,0.015396
Q_ind_141_anc_1-1,0.000767,0.000009,0.000000,0.007067
Q_ind_142_anc_1-1,0.000183,0.000002,0.000000,0.001737
Q_ind_143_anc_1-1,0.000795,0.000010,0.000000,0.007178
Q_ind_144_anc_1-1,0.000400,0.000004,0.000000,0.003757
Q_ind_145_anc_1-1,0.995573,0.997429,0.982167,0.999993
Q_ind_146_anc_1-1,0.950762,0.951616,0.915326,0.980234
Q_ind_147_anc_1-1,0.990910,0.993206,0.969630,0.999971
Q_ind_148_anc_1-1,0.957384,0.957929,0.930567,0.981796
Q_ind_149_anc_1-1,0.701841,0.702461,0.645091,0.755671
Q_ind_150_anc_1-1,0.993756,0.996034,0.975295,0.999990
Q_ind_151_anc_1-1,0.982314,0.983597,0.955043,0.999812
Q_ind_152_anc_1-1,0.994085,0.995720,0.979536,0.999982
Q_ind_153_anc_1-1,0.995921,0.997786,0.982110,0.999995
Q_ind_154_anc_1-1,0.985353,0.986608,0.961852,0.999909
Q_ind_155_anc_1-1,0.000761,0.000008,0.000000,0.007185
Q_ind_156_anc_1-1,0.058256,0.058148,0.000390,0.113560
Q_ind_157_anc_1-1,0.120535,0.120478,0.068092,0.177219
Q_ind_158_anc_1-1,0.037766,0.031489,0.000000,0.115003
Q_ind_159_anc_1-1,0.019980,0.008821,0.000000,0.081749
Q_ind_160_anc_1-1,0.079712,0.079539,0.017020,0.140713
Q_ind_161_anc_1-1,0.010235,0.000589,0.000000,0.062438
Q_ind_162_anc_1-1,0.073750,0.075491,0.000148,0.136337
Q_ind_163_anc_1-1,0.068590,0.069855,0.001429,0.128988
Q_ind_164_anc_1-1,0.062407,0.062403,0.000909,0.121524
Q_ind_165_anc_1-1,0.016209,0.013126,0.000000,0.051281
Q_ind_166_anc_1-1,0.004303,0.000261,0.000000,0.027018
Q_ind_167_anc_1-1,0.006849,0.000894,0.000000,0.034224
Q_ind_168_anc_1-1,0.000408,0.000004,0.000000,0.003917
Q_ind_169_anc_1-1,0.000178,0.000002,0.000000,0.001753
Q_ind_170_anc_1-1,0.000858,0.000011,0.000000,0.007297
Q_ind_171_anc_1-1,0.010533,0.007103,0.000000,0.037720
Q_ind_172_anc_1-1,0.000636,0.000010,0.000000,0.005320
Q_ind_173_anc_1-1,0.000322,0.000003,0.000000,0.003024
Q_ind_174_anc_1-1,0.001408,0.000023,0.000000,0.011813
Q_ind_175_anc_1-1,0.000301,0.000003,0.000000,0.002918
Q_ind_176_anc_1-1,0.000661,0.000007,0.000000,0.006382
Q_ind_177_anc_1-1,0.002506,0.000036,0.000000,0.022178
Q_ind_178_anc_1-1,0.063817,0.064068,0.000196,0.120018
Q_ind_179_anc_1-1,0.008726,0.000380,0.000000,0.049980
Q_ind_180_anc_1-1,0.209602,0.210222,0.148578,0.267438
Q_ind_181_anc_1-1,0.002862,0.000064,0.000000,0.022842
Q_ind_182_anc_1-1,0.006996,0.000217,0.000000,0.048942
Q_ind_183_anc_1-1,0.082970,0.082073,0.030709,0.140670
Q_ind_184_anc_1-1,0.001952,0.000039,0.000000,0.015599
Q_ind_185_anc_1-1,0.000568,0.000006,0.000000,0.005443
Q_ind_186_anc_1-1,0.000709,0.000011,0.000000,0.006418
Q_ind_187_anc_1-1,0.000270,0.000002,0.000000,0.002604
Q_ind_188_anc_1-1,0.000341,0.000003,0.000000,0.003271
Q_ind_189_anc_1-1,0.000544,0.000006,0.000000,0.005098
Q_ind_190_anc_1-1,0.001743,0.000061,0.000000,0.012277
Q_ind_191_anc_1-1,0.000331,0.000004,0.000000,0.003273
Q_ind_192_anc_1-1,0.000990,0.000010,0.000000,0.009033
Q_ind_193_anc_1-1,0.008796,0.000470,0.000000,0.049274
Q_ind_194_anc_1-1,0.005801,0.000729,0.000000,0.030781
Q_ind_195_anc_1-1,0.002438,0.000034,0.000000,0.021030
Q_ind_196_anc_1-1,0.015796,0.006355,0.000000,0.061353
Q_ind_197_anc_1-1,0.002211,0.000027,0.000000,0.019959
Q_ind_198_anc_1-1,0.001581,0.000019,0.000000,0.014665
Q_ind_199_anc_1-1,0.001373,0.000011,0.000000,0.012906
Q_ind_200_anc_1-1,0.003476,0.000072,0.000000,0.027290
Q_ind_201_anc_1-1,0.000216,0.000002,0.000000,0.002021
Q_ind_202_anc_1-1,0.020081,0.018787,0.000000,0.058000
Q_ind_203_anc_1-1,0.001822,0.000016,0.000000,0.017461
Q_ind_204_anc_1-1,0.002806,0.000040,0.000000,0.022616
Q_ind_205_anc_1-1,0.062990,0.063024,0.024851,0.101760
Q_ind_206_anc_1-1,0.011776,0.002455,0.000000,0.054419
Q_ind_207_anc_1-1,0.006305,0.000158,0.000000,0.049909
Q_ind_208_anc_1-1,0.000299,0.000003,0.000000,0.002817
Q_ind_209_anc_1-1,0.073084,0.073446,0.031789,0.113096
Q_ind_210_anc_1-1,0.001957,0.000024,0.000000,0.018154
Q_ind_211_anc_1-1,0.012980,0.002114,0.000000,0.062231
Q_ind_212_anc_1-1,0.000289,0.000003,0.000000,0.002766
Q_ind_213_anc_1-1,0.000498,0.000004,0.000000,0.004796
Q_ind_214_anc_1-1,0.000631,0.000006,0.000000,0.005673
Q_ind_215_anc_1-1,0.000593,0.000006,0.000000,0.005523
Q_ind_216_anc_1-1,0.008692,0.004453,0.000000,0.036448
Q_ind_217_anc_1-1,0.000369,0.000004,0.000000,0.003456
Q_ind_218_anc_1-1,0.000312,0.000003,0.000000,0.003047
Q_ind_219_anc_1-1,0.002090,0.000063,0.000000,0.015099
Q_ind_220_anc_1-1,0.000901,0.000009,0.000000,0.008391
Q_ind_221_anc_1-1,0.000388,0.000004,0.000000,0.003761
Q_ind_222_anc_1-1,0.002583,0.000297,0.000000,0.014589
Q_ind_223_anc_1-1,0.000252,0.000003,0.000000,0.002442
Q_ind_224_anc_1-1,0.000284,0.000003,0.000000,0.002807
Q_ind_225_anc_1-1,0.010917,0.000910,0.000000,0.069688
Q_ind_226_anc_1-1,0.000431,0.000005,0.000000,0.004079
Q_ind_227_anc_1-1,0.053078,0.052966,0.000000,0.124706
Q_ind_228_anc_1-1,0.022153,0.017579,0.000000,0.076189
Q_ind_229_anc_1-1,0.012772,0.001330,0.000000,0.070961
Q_ind_230_anc_1-1,0.078057,0.081448,0.001204,0.126442
Q_ind_231_anc_1-1,0.000342,0.000003,0.000000,0.003214
Q_ind_232_anc_1-1,0.004441,0.000133,0.000000,0.033739
Q_ind_233_anc_1-1,0.053115,0.051552,0.009533,0.103209
Q_ind_234_anc_1-1,0.003954,0.000205,0.000000,0.024710
Q_ind_235_anc_1-1,0.001153,0.000026,0.000000,0.009166
Q_ind_236_anc_1-1,0.000419,0.000004,0.000000,0.003952
Q_ind_237_anc_1-1,0.000495,0.000006,0.000000,0.004750
Q_ind_238_anc_1-1,0.000384,0.000004,0.000000,0.003679
Q_ind_239_anc_1-1,0.000415,0.000004,0.000000,0.004072
Q_ind_240_anc_1-1,0.000316,0.000003,0.000000,0.002950
Q_ind_241_anc_1-1,0.000711,0.000007,0.000000,0.006672
Q_ind_242_anc_1-1,0.001739,0.000039,0.000000,0.013200
Q_ind_243_anc_1-1,0.000248,0.000002,0.000000,0.002393
Q_ind_244_anc_1-1,0.002392,0.000058,0.000000,0.016978
Q_ind_245_anc_1-1,0.000258,0.000002,0.000000,0.002497
Q_ind_1_anc_2-1,0.002812,0.000030,0.000000,0.026906
Q_ind_2_anc_2-1,0.005371,0.000172,0.000000,0.039093
Q_ind_3_anc_2-1,0.001598,0.000017,0.000000,0.014279
Q_ind_4_anc_2-1,0.002943,0.000042,0.000000,0.023664
Q_ind_5_anc_2-1,0.001117,0.000015,0.000000,0.010067
Q_ind_6_anc_2-1,0.005662,0.000368,0.000000,0.035125
Q_ind_7_anc_2-1,0.000937,0.000009,0.000000,0.009548
Q_ind_8_anc_2-1,0.003368,0.000065,0.000000,0.027847
Q_ind_9_anc_2-1,0.000862,0.000007,0.000000,0.008610
Q_ind_10_anc_2-1,0.001001,0.000015,0.000000,0.008717
Q_ind_11_anc_2-1,0.004388,0.000043,0.000000,0.036657
Q_ind_12_anc_2-1,0.006437,0.000276,0.000000,0.042306
Q_ind_13_anc_2-1,0.014052,0.001969,0.000000,0.068187
Q_ind_14_anc_2-1,0.129505,0.133357,0.003983,0.198814
Q_ind_15_anc_2-1,0.117007,0.118527,0.043988,0.179510
Q_ind_16_anc_2-1,0.082794,0.093856,0.000000,0.177500
Q_ind_17_anc_2-1,0.068155,0.068702,0.000383,0.130520
Q_ind_18_anc_2-1,0.031310,0.021866,0.000000,0.108730
Q_ind_19_anc_2-1,0.085254,0.086469,0.000072,0.147692
Q_ind_20_anc_2-1,0.153165,0.152250,0.096833,0.214411
Q_ind_21_anc_2-1,0.010973,0.000421,0.000000,0.068006
Q_ind_22_anc_2-1,0.034539,0.025918,0.000000,0.109721
Q_ind_23_anc_2-1,0.021837,0.001297,0.000000,0.096727
Q_ind_24_anc_2-1,0.045240,0.010506,0.000000,0.166877
Q_ind_25_anc_2-1,0.002786,0.000027,0.000000,0.022874
Q_ind_26_anc_2-1,0.014333,0.001648,0.000000,0.071352
Q_ind_27_anc_2-1,0.005201,0.000122,0.000000,0.041315
Q_ind_28_anc_2-1,0.025299,0.014481,0.000000,0.090051
Q_ind_29_anc_2-1,0.016768,0.003126,0.000000,0.075256
Q_ind_30_anc_2-1,0.008254,0.000081,0.000000,0.065393
Q_ind_31_anc_2-1,0.032850,0.013410,0.000000,0.115466
Q_ind_32_anc_2-1,0.118769,0.121175,0.016589,0.201605
Q_ind_33_anc_2-1,0.004825,0.000073,0.000000,0.043734
Q_ind_34_anc_2-1,0.099945,0.116619,0.000000,0.197695
Q_ind_35_anc_2-1,0.067832,0.072025,0.000000,0.159692
Q_ind_36_anc_2-1,0.024268,0.003825,0.000000,0.107312
Q_ind_37_anc_2-1,0.016855,0.000650,0.000000,0.099398
Q_ind_38_anc_2-1,0.013798,0.000343,0.000000,0.087924
Q_ind_39_anc_2-1,0.001205,0.000010,0.000000,0.012052
Q_ind_40_anc_2-1,0.010569,0.000089,0.000000,0.098308
Q_ind_41_anc_2-1,0.028950,0.000172,0.000000,0.229089
Q_ind_42_anc_2-1,0.003178,0.000041,0.000000,0.027248
Q_ind_43_anc_2-1,0.002869,0.000043,0.000000,0.025388
Q_ind_44_anc_2-1,0.004627,0.000061,0.000000,0.038770
Q_ind_45_anc_2-1,0.004023,0.000071,0.000000,0.035269
Q_ind_46_anc_2-1,0.001470,0.000021,0.000000,0.013069
Q_ind_47_anc_2-1,0.013966,0.000839,0.000000,0.071676
Q_ind_48_anc_2-1,0.022190,0.003633,0.000000,0.095022
Q_ind_49_anc_2-1,0.001100,0.000013,0.000000,0.009706
Q_ind_50_anc_2-1,0.001284,0.000010,0.000000,0.013530
Q_ind_51_anc_2-1,0.010976,0.000933,0.000000,0.058994
Q_ind_52_anc_2-1,0.008705,0.001751,0.000000,0.045148
Q_ind_53_anc_2-1,0.003201,0.000045,0.000000,0.028697
Q_ind_54_anc_2-1,0.004415,0.000095,0.000000,0.034913
Q_ind_55_anc_2-1,0.007875,0.000408,0.000000,0.052251
Q_ind_56_anc_2-1,0.014579,0.002190,0.000000,0.069349
Q_ind_57_anc_2-1,0.275876,0.275399,0.213925,0.339018
Q_ind_58_anc_2-1,0.007082,0.000256,0.000000,0.046129
Q_ind_59_anc_2-1,0.030761,0.028634,0.000000,0.086906
Q_ind_60_anc_2-1,0.006067,0.000331,0.000000,0.039759
Q_ind_61_anc_2-1,0.029296,0.026861,0.000000,0.083159
Q_ind_62_anc_2-1,0.011122,0.001701,0.000000,0.057356
Q_ind_63_anc_2-1,0.000420,0.000004,0.000000,0.004204
Q_ind_64_anc_2-1,0.000314,0.000002,0.000000,0.002856
Q_ind_65_anc_2-1,0.000647,0.000006,0.000000,0.006232
Q_ind_66_anc_2-1,0.000514,0.000005,0.000000,0.004845
Q_ind_67_anc_2-1,0.000469,0.000005,0.000000,0.004221
Q_ind_68_anc_2-1,0.001899,0.000027,0.000000,0.016578
Q_ind_69_anc_2-1,0.094856,0.094260,0.039578,0.153057
Q_ind_70_anc_2-1,0.003945,0.000098,0.000000,0.027397
Q_ind_71_anc_2-1,0.001294,0.000014,0.000000,0.013083
Q_ind_72_anc_2-1,0.001272,0.000011,0.000000,0.012190
Q_ind_73_anc_2-1,0.001537,0.000017,0.000000,0.014452
Q_ind_74_anc_2-1,0.045933,0.045924,0.000000,0.114002
Q_ind_75_anc_2-1,0.110319,0.110156,0.050691,0.169055
Q_ind_76_anc_2-1,0.001670,0.000023,0.000000,0.015801
Q_ind_77_anc_2-1,0.024326,0.000466,0.000000,0.182561
Q_ind_78_anc_2-1,0.015982,0.001404,0.000000,0.093322
Q_ind_79_anc_2-1,0.002972,0.000026,0.000000,0.029130
Q_ind_80_anc_2-1,0.020896,0.000357,0.000000,0.155003
Q_ind_81_anc_2-1,0.167114,0.180539,0.003040,0.261946
Q_ind_82_anc_2-1,0.029404,0.001697,0.000000,0.143139
Q_ind_83_anc_2-1,0.008570,0.000196,0.000000,0.066750
Q_ind_84_anc_2-1,0.010131,0.000133,0.000000,0.083279
Q_ind_85_anc_2-1,0.008597,0.000161,0.000000,0.064574
Q_ind_86_anc_2-1,0.148694,0.183026,0.000000,0.261242
Q_ind_87_anc_2-1,0.138555,0.147449,0.014939,0.208091
Q_ind_88_anc_2-1,0.214740,0.229389,0.002679,0.347880
Q_ind_89_anc_2-1,0.330108,0.334348,0.206799,0.431044
Q_ind_90_anc_2-1,0.289540,0.312893,0.000003,0.447415
Q_ind_91_anc_2-1,0.184743,0.180595,0.065560,0.317367
Q_ind_92_anc_2-1,0.175437,0.174718,0.000000,0.371054
Q_ind_93_anc_2-1,0.148677,0.148589,0.013126,0.288104
Q_ind_94_anc_2-1,0.304861,0.303994,0.214272,0.402578
Q_ind_95_anc_2-1,0.140739,0.147022,0.000000,0.354717
Q_ind_96_anc_2-1,0.003025,0.000041,0.000000,0.024111
Q_ind_97_anc_2-1,0.004614,0.000101,0.000000,0.033668
Q_ind_98_anc_2-1,0.002154,0.000026,0.000000,0.019719
Q_ind_99_anc_2-1,0.301045,0.301246,0.242683,0.360503
Q_ind_100_anc_2-1,0.001399,0.000013,0.000000,0.012877
Q_ind_101_anc_2-1,0.001212,0.000012,0.000000,0.012118
Q_ind_102_anc_2-1,0.001129,0.000013,0.000000,0.010517
Q_ind_103_anc_2-1,0.001808,0.000017,0.000000,0.017777
Q_ind_104_anc_2-1,0.000902,0.000008,0.000000,0.008699
Q_ind_105_anc_2-1,0.170516,0.169790,0.119221,0.228802
Q_ind_106_anc_2-1,0.007352,0.000245,0.000000,0.047709
Q_ind_107_anc_2-1,0.008475,0.000392,0.000000,0.053790
Q_ind_108_anc_2-1,0.006797,0.000125,0.000000,0.052867
Q_ind_109_anc_2-1,0.004406,0.000062,0.000000,0.038236
Q_ind_110_anc_2-1,0.001727,0.000018,0.000000,0.015977
Q_ind_111_anc_2-1,0.005123,0.000093,0.000000,0.043301
Q_ind_112_anc_2-1,0.007136,0.000159,0.000000,0.049479
Q_ind_113_anc_2-1,0.020704,0.003459,0.000000,0.098954
Q_ind_114_anc_2-1,0.005490,0.000141,0.000000,0.039934
Q_ind_115_anc_2-1,0.004778,0.000067,0.000000,0.041911
Q_ind_116_anc_2-1,0.001560,0.000014,0.000000,0.015238
Q_ind_117_anc_2-1,0.002675,0.000034,0.000000,0.023785
Q_ind_118_anc_2-1,0.005243,0.000138,0.000000,0.037090
Q_ind_119_anc_2-1,0.002242,0.000033,0.000000,0.017887
Q_ind_120_anc_2-1,0.002290,0.000031,0.000000,0.019489
Q_ind_121_anc_2-1,0.009929,0.001182,0.000000,0.053630
Q_ind_122_anc_2-1,0.002580,0.000040,0.000000,0.021783
Q_ind_123_anc_2-1,0.002916,0.000045,0.000000,0.024743
Q_ind_124_anc_2-1,0.117248,0.118281,0.057172,0.174220
Q_ind_125_anc_2-1,0.078157,0.085470,0.000000,0.185096
Q_ind_126_anc_2-1,0.052220,0.022082,0.000000,0.171874
Q_ind_127_anc_2-1,0.027106,0.002778,0.000000,0.141310
Q_ind_128_anc_2-1,0.134783,0.148731,0.000000,0.230205
Q_ind_129_anc_2-1,0.017363,0.000721,0.000000,0.097714
Q_ind_130_anc_2-1,0.033020,0.001728,0.000000,0.158823
Q_ind_131_anc_2-1,0.002326,0.000023,0.000000,0.021350
Q_ind_132_anc_2-1,0.001067,0.000010,0.000000,0.009376
Q_ind_133_anc_2-1,0.003231,0.000046,0.000000,0.026139
Q_ind_134_anc_2-1,0.001982,0.000051,0.000000,0.015023
Q_ind_135_anc_2-1,0.004428,0.000142,0.000000,0.032456
Q_ind_136_anc_2-1,0.001375,0.000010,0.000000,0.013113
Q_ind_137_anc_2-1,0.001365,0.000016,0.000000,0.011604
Q_ind_138_anc_2-1,0.002149,0.000020,0.000000,0.022002
Q_ind_139_anc_2-1,0.001882,0.000022,0.000000,0.017881
Q_ind_140_anc_2-1,0.001284,0.000012,0.000000,0.012212
Q_ind_141_anc_2-1,0.001045,0.000010,0.000000,0.009848
Q_ind_142_anc_2-1,0.010421,0.000475,0.000000,0.066669
Q_ind_143_anc_2-1,0.003975,0.000084,0.000000,0.031550
Q_ind_144_anc_2-1,0.000717,0.000005,0.000000,0.007056
Q_ind_145_anc_2-1,0.000434,0.000005,0.000000,0.004072
Q_ind_146_anc_2-1,0.003504,0.000059,0.000000,0.029473
Q_ind_147_anc_2-1,0.000659,0.000007,0.000000,0.006027
Q_ind_148_anc_2-1,0.001901,0.000023,0.000000,0.017963
Q_ind_149_anc_2-1,0.177370,0.177203,0.123884,0.231450
Q_ind_150_anc_2-1,0.000579,0.000006,0.000000,0.005429
Q_ind_151_anc_2-1,0.002022,0.000025,0.000000,0.018226
Q_ind_152_anc_2-1,0.000620,0.000006,0.000000,0.005458
Q_ind_153_anc_2-1,0.000545,0.000005,0.000000,0.004959
