param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_124_pop_0,0.244836,0.244592,0.203957,0.287473
q_ind_125_pop_0,0.217482,0.217592,0.176430,0.258079
q_ind_126_pop_0,0.278545,0.278454,0.236006,0.321983
q_ind_127_pop_0,0.261066,0.260989,0.223020,0.301001
q_ind_128_pop_0,0.280799,0.281263,0.242332,0.318026
q_ind_129_pop_0,0.294954,0.294972,0.257891,0.332276
q_ind_130_pop_0,0.271147,0.270850,0.232373,0.312460
q_ind_131_pop_0,0.253004,0.252290,0.214558,0.294008
q_ind_132_pop_0,0.497486,0.499837,0.481741,0.501769
q_ind_133_pop_0,0.253487,0.253436,0.214024,0.293826
q_ind_134_pop_0,0.258957,0.258624,0.220444,0.299196
q_ind_135_pop_0,0.001640,0.000579,0.000000,0.009043
q_ind_136_pop_0,0.012117,0.010314,0.000016,0.035123
q_ind_137_pop_0,0.002550,0.000966,0.000000,0.013273
q_ind_138_pop_0,0.002455,0.000819,0.000000,0.014732
q_ind_139_pop_0,0.002346,0.000981,0.000001,0.012070
q_ind_140_pop_0,0.002943,0.001169,0.000000,0.015180
q_ind_141_pop_0,0.005710,0.003542,0.000002,0.022723
q_ind_142_pop_0,0.001492,0.000594,0.000000,0.007494
q_ind_143_pop_0,0.004921,0.002721,0.000001,0.021172
q_ind_144_pop_0,0.153603,0.153502,0.117422,0.191938
q_ind_145_pop_0,0.146734,0.146699,0.108141,0.185991
q_ind_146_pop_0,0.160700,0.160178,0.122306,0.200834
q_ind_147_pop_0,0.418126,0.418101,0.381094,0.454059
q_ind_148_pop_0,0.249112,0.248961,0.210041,0.288400
q_ind_149_pop_0,0.268813,0.268276,0.225169,0.313312
q_ind_150_pop_0,0.234702,0.234580,0.192340,0.277956
q_ind_151_pop_0,0.279550,0.279464,0.240991,0.319555
q_ind_152_pop_0,0.340700,0.340849,0.301428,0.378801
q_ind_153_pop_0,0.238817,0.238125,0.199930,0.281254
q_ind_154_pop_0,0.346792,0.346745,0.307627,0.386897
q_ind_155_pop_0,0.188165,0.188352,0.150086,0.227704
q_ind_156_pop_0,0.048992,0.048149,0.018366,0.083119
q_ind_157_pop_0,0.045104,0.045363,0.012399,0.078304
q_ind_158_pop_0,0.045476,0.045536,0.015911,0.075246
q_ind_159_pop_0,0.049271,0.048910,0.018043,0.083776
q_ind_160_pop_0,0.184551,0.184803,0.146764,0.222586
q_ind_161_pop_0,0.059243,0.058629,0.027506,0.092567
q_ind_162_pop_0,0.046406,0.046690,0.012331,0.079287
q_ind_163_pop_0,0.140056,0.140337,0.106139,0.173509
q_ind_164_pop_0,0.558973,0.559021,0.516911,0.602748
q_ind_165_pop_0,0.553593,0.554122,0.510904,0.595681
q_ind_166_pop_0,0.593139,0.593349,0.550992,0.634783
q_ind_167_pop_0,0.524687,0.524824,0.476761,0.570681
q_ind_168_pop_0,0.502621,0.500073,0.489358,0.530385
q_ind_169_pop_0,0.551546,0.551260,0.505784,0.600065
q_ind_170_pop_0,0.010143,0.006889,0.000007,0.037164
q_ind_171_pop_0,0.004731,0.002308,0.000001,0.021314
q_ind_172_pop_0,0.001212,0.000438,0.000000,0.006552
q_ind_173_pop_0,0.001935,0.000741,0.000000,0.010327
q_ind_174_pop_0,0.002055,0.000738,0.000000,0.011011
q_ind_175_pop_0,0.001241,0.000431,0.000000,0.006950
q_ind_176_pop_0,0.001845,0.000641,0.000000,0.009980
q_ind_177_pop_0,0.499061,0.499961,0.491240,0.501601
q_ind_178_pop_0,0.001790,0.000680,0.000000,0.010046
q_ind_179_pop_0,0.010176,0.006566,0.000003,0.039994
q_ind_180_pop_0,0.023411,0.022293,0.000054,0.059075
q_ind_181_pop_0,0.044970,0.044718,0.009851,0.080731
q_ind_182_pop_0,0.034289,0.033949,0.006493,0.062383
q_ind_183_pop_0,0.060297,0.059943,0.025867,0.095647
q_ind_184_pop_0,0.192335,0.192443,0.154194,0.229523
q_ind_185_pop_0,0.027515,0.027157,0.000527,0.059140
q_ind_186_pop_0,0.147114,0.146923,0.110799,0.183707
q_ind_187_pop_0,0.033694,0.033162,0.003236,0.065498
q_ind_188_pop_0,0.499493,0.499993,0.492728,0.503509
q_ind_189_pop_0,0.314988,0.315224,0.271956,0.356697
q_ind_190_pop_0,0.296779,0.296494,0.257228,0.337495
q_ind_191_pop_0,0.262227,0.261841,0.224157,0.301731
q_ind_192_pop_0,0.313911,0.313281,0.274970,0.353206
q_ind_193_pop_0,0.277916,0.277672,0.241826,0.314955
q_ind_194_pop_0,0.342247,0.342408,0.301816,0.384987
q_ind_195_pop_0,0.295362,0.294992,0.255487,0.334536
q_ind_196_pop_0,0.313772,0.312773,0.276239,0.355165
q_ind_197_pop_0,0.323637,0.323480,0.282189,0.366532
q_ind_198_pop_0,0.273150,0.273052,0.233577,0.313233
q_ind_199_pop_0,0.351139,0.351103,0.312229,0.387929
q_ind_200_pop_0,0.424060,0.424345,0.384689,0.461710
q_ind_201_pop_0,0.291250,0.291241,0.249755,0.334478
q_ind_202_pop_0,0.325214,0.325323,0.284842,0.363655
q_ind_203_pop_0,0.313539,0.313852,0.271673,0.355981
q_ind_204_pop_0,0.274869,0.274530,0.238350,0.313988
q_ind_205_pop_0,0.269114,0.268616,0.226591,0.311389
q_ind_206_pop_0,0.284417,0.284265,0.245315,0.324781
q_ind_207_pop_0,0.314444,0.315013,0.273010,0.355012
q_ind_208_pop_0,0.402565,0.402284,0.364802,0.440903
q_ind_209_pop_0,0.269273,0.268798,0.233411,0.307065
q_ind_210_pop_0,0.859041,0.859238,0.817281,0.897683
q_ind_211_pop_0,0.808002,0.808214,0.770860,0.843634
q_ind_212_pop_0,0.835362,0.835458,0.797708,0.871873
q_ind_213_pop_0,0.847961,0.848266,0.808669,0.887258
q_ind_214_pop_0,0.785861,0.785890,0.748042,0.823180
q_ind_215_pop_0,0.841858,0.842293,0.804238,0.877181
q_ind_216_pop_0,0.770492,0.770242,0.733945,0.808533
q_ind_217_pop_0,0.778629,0.778308,0.741852,0.816400
q_ind_218_pop_0,0.826697,0.826959,0.789543,0.861393
q_ind_219_pop_0,0.683096,0.682977,0.643309,0.722563
q_ind_220_pop_0,0.837428,0.837511,0.799419,0.875822
q_ind_221_pop_0,0.681188,0.681463,0.642406,0.720815
q_ind_0_pop_1,0.970653,0.970410,0.941974,0.999571
q_ind_1_pop_1,0.994513,0.997501,0.974958,0.999999
q_ind_2_pop_1,0.995687,0.997892,0.981170,1.000000
q_ind_3_pop_1,0.996475,0.998382,0.983714,1.000000
q_ind_4_pop_1,0.881984,0.882237,0.848289,0.914791
q_ind_5_pop_1,0.997050,0.998866,0.984687,1.000000
q_ind_6_pop_1,0.996031,0.998155,0.981280,0.999999
q_ind_7_pop_1,0.991885,0.994171,0.971876,0.999997
q_ind_8_pop_1,0.997718,0.999232,0.987212,1.000000
q_ind_9_pop_1,0.997536,0.999073,0.987318,1.000000
q_ind_10_pop_1,0.991435,0.994210,0.968854,0.999998
q_ind_11_pop_1,0.994546,0.997193,0.975919,0.999999
q_ind_12_pop_1,0.335401,0.335391,0.295827,0.374150
q_ind_13_pop_1,0.353735,0.353943,0.311152,0.395994
q_ind_14_pop_1,0.333360,0.333335,0.293414,0.372854
q_ind_15_pop_1,0.364071,0.364099,0.324047,0.402843
q_ind_16_pop_1,0.336571,0.336116,0.297097,0.377386
q_ind_17_pop_1,0.321501,0.321483,0.280557,0.361807
q_ind_18_pop_1,0.358959,0.359555,0.320007,0.396690
q_ind_19_pop_1,0.479764,0.482580,0.438458,0.501496
q_ind_20_pop_1,0.758670,0.759018,0.714945,0.800674
q_ind_21_pop_1,0.779371,0.779791,0.741009,0.817553
q_ind_22_pop_1,0.813906,0.813677,0.772032,0.855592
q_ind_23_pop_1,0.773107,0.772607,0.728737,0.819076
q_ind_24_pop_1,0.777388,0.777355,0.737407,0.815695
q_ind_25_pop_1,0.809219,0.808936,0.770155,0.848881
q_ind_26_pop_1,0.787068,0.787302,0.745409,0.827252
q_ind_27_pop_1,0.810319,0.810272,0.772360,0.847413
q_ind_28_pop_1,0.788024,0.787603,0.748254,0.830425
q_ind_29_pop_1,0.794863,0.795021,0.754312,0.833000
q_ind_30_pop_1,0.868248,0.868248,0.833789,0.901679
q_ind_31_pop_1,0.879985,0.880520,0.836271,0.922466
q_ind_32_pop_1,0.880843,0.881036,0.842487,0.920853
q_ind_33_pop_1,0.908981,0.909554,0.868969,0.947288
q_ind_34_pop_1,0.857416,0.857380,0.821611,0.893742
q_ind_35_pop_1,0.888477,0.889031,0.850756,0.922981
q_ind_36_pop_1,0.865389,0.865290,0.829460,0.900116
q_ind_37_pop_1,0.876860,0.876593,0.840426,0.913627
q_ind_38_pop_1,0.612822,0.612934,0.569236,0.654971
q_ind_39_pop_1,0.861206,0.861521,0.813732,0.907675
q_ind_40_pop_1,0.879427,0.879712,0.837316,0.919473
q_ind_41_pop_1,0.097349,0.097297,0.061036,0.135147
q_ind_42_pop_1,0.074413,0.073828,0.041378,0.110717
q_ind_43_pop_1,0.078146,0.077942,0.037218,0.119392
q_ind_44_pop_1,0.043010,0.043222,0.002699,0.079030
q_ind_45_pop_1,0.068244,0.067496,0.035046,0.104482
q_ind_46_pop_1,0.065501,0.065054,0.031426,0.102909
q_ind_47_pop_1,0.045273,0.044569,0.016998,0.077886
q_ind_48_pop_1,0.123991,0.123633,0.092019,0.158231
q_ind_49_pop_1,0.122856,0.122598,0.090096,0.157472
q_ind_50_pop_1,0.103564,0.103127,0.070034,0.139060
q_ind_51_pop_1,0.115464,0.115197,0.084140,0.148136
q_ind_52_pop_1,0.093929,0.093979,0.062457,0.126232
q_ind_53_pop_1,0.105012,0.105250,0.072487,0.138650
q_ind_54_pop_1,0.398777,0.399210,0.359256,0.439962
q_ind_55_pop_1,0.085722,0.085766,0.054751,0.117363
q_ind_56_pop_1,0.117986,0.117434,0.084593,0.155187
q_ind_57_pop_1,0.122676,0.122248,0.090531,0.157418
q_ind_58_pop_1,0.108722,0.108686,0.073390,0.144982
q_ind_59_pop_1,0.111431,0.111179,0.077962,0.146155
q_ind_60_pop_1,0.259452,0.259471,0.221704,0.299319
q_ind_61_pop_1,0.406528,0.406079,0.370285,0.445617
q_ind_62_pop_1,0.384263,0.384311,0.348159,0.420900
q_ind_63_pop_1,0.250323,0.250522,0.210123,0.290239
q_ind_64_pop_1,0.286812,0.286659,0.247783,0.327093
q_ind_65_pop_1,0.263279,0.263226,0.223373,0.303309
q_ind_66_pop_1,0.381957,0.382270,0.345711,0.418520
q_ind_67_pop_1,0.427963,0.428415,0.390387,0.465126
q_ind_68_pop_1,0.247739,0.247652,0.207948,0.289047
q_ind_69_pop_1,0.883018,0.883597,0.844285,0.917332
q_ind_70_pop_1,0.912038,0.912436,0.876367,0.945601
q_ind_71_pop_1,0.858363,0.858513,0.822054,0.894512
q_ind_72_pop_1,0.888102,0.888761,0.852558,0.921532
q_ind_73_pop_1,0.879608,0.879926,0.844215,0.912603
q_ind_74_pop_1,0.871982,0.872709,0.832029,0.909636
q_ind_75_pop_1,0.872730,0.872802,0.834807,0.908130
q_ind_76_pop_1,0.904197,0.904392,0.867347,0.939077
q_ind_77_pop_1,0.882657,0.882582,0.850054,0.915299
q_ind_78_pop_1,0.866817,0.866707,0.831372,0.901911
q_ind_79_pop_1,0.884899,0.885390,0.848148,0.919119
q_ind_80_pop_1,0.707610,0.707665,0.660956,0.753533
q_ind_81_pop_1,0.701348,0.701126,0.658784,0.742810
q_ind_82_pop_1,0.634527,0.634244,0.586162,0.682835
q_ind_83_pop_1,0.675693,0.675684,0.632005,0.717181
q_ind_84_pop_1,0.670648,0.670460,0.626173,0.712968
q_ind_85_pop_1,0.675494,0.675914,0.629356,0.718315
q_ind_86_pop_1,0.622462,0.623219,0.579000,0.663896
q_ind_87_pop_1,0.703869,0.703658,0.657007,0.751346
q_ind_88_pop_1,0.004100,0.001925,0.000001,0.018083
q_ind_89_pop_1,0.003046,0.001209,0.000000,0.015427
q_ind_90_pop_1,0.468591,0.468377,0.429776,0.500126
q_ind_91_pop_1,0.498057,0.499918,0.483133,0.502950
q_ind_92_pop_1,0.001515,0.000561,0.000000,0.008163
q_ind_93_pop_1,0.001520,0.000535,0.000000,0.008373
q_ind_94_pop_1,0.003202,0.001120,0.000000,0.017918
q_ind_95_pop_1,0.001114,0.000384,0.000000,0.006051
q_ind_96_pop_1,0.470319,0.471654,0.427824,0.500179
q_ind_97_pop_1,0.035381,0.034495,0.007078,0.067860
q_ind_98_pop_1,0.670498,0.670785,0.625751,0.713491
q_ind_99_pop_1,0.667216,0.667496,0.622262,0.709926
q_ind_100_pop_1,0.642622,0.642971,0.588953,0.696344
q_ind_101_pop_1,0.654591,0.655005,0.612918,0.695294
q_ind_102_pop_1,0.631004,0.631239,0.587029,0.675031
q_ind_103_pop_1,0.561932,0.562682,0.505594,0.608821
q_ind_104_pop_1,0.691121,0.691374,0.641541,0.738812
q_ind_105_pop_1,0.644517,0.644814,0.590536,0.696324
q_ind_106_pop_1,0.008455,0.004822,0.000003,0.033596
q_ind_107_pop_1,0.004146,0.001750,0.000000,0.020850
q_ind_108_pop_1,0.003261,0.001346,0.000001,0.016781
q_ind_109_pop_1,0.009811,0.007202,0.000004,0.033423
q_ind_110_pop_1,0.002396,0.000935,0.000000,0.012739
q_ind_111_pop_1,0.006537,0.003855,0.000002,0.025002
q_ind_112_pop_1,0.002763,0.001011,0.000000,0.014402
q_ind_113_pop_1,0.003224,0.001105,0.000000,0.016977
q_ind_114_pop_1,0.170688,0.170529,0.136470,0.206774
q_ind_115_pop_1,0.870749,0.871086,0.834251,0.905428
q_ind_116_pop_1,0.822618,0.822654,0.783036,0.863077
q_ind_117_pop_1,0.812298,0.812798,0.772269,0.851047
q_ind_118_pop_1,0.818654,0.818753,0.780271,0.856244
q_ind_119_pop_1,0.830320,0.830610,0.791907,0.867692
q_ind_120_pop_1,0.831914,0.831233,0.789659,0.874910
q_ind_121_pop_1,0.730317,0.730593,0.692535,0.768737
q_ind_122_pop_1,0.724026,0.723720,0.685388,0.764027
q_ind_123_pop_1,0.729372,0.729159,0.686815,0.770222
q_ind_124_pop_1,0.755164,0.755408,0.712527,0.796043
q_ind_125_pop_1,0.782518,0.782408,0.741921,0.823570
q_ind_126_pop_1,0.721455,0.721546,0.678017,0.763994
q_ind_127_pop_1,0.738934,0.739011,0.698999,0.776980
q_ind_128_pop_1,0.719201,0.718737,0.681974,0.757668
q_ind_129_pop_1,0.705046,0.705028,0.667724,0.742109
q_ind_130_pop_1,0.728853,0.729150,0.687540,0.767627
q_ind_131_pop_1,0.746996,0.747710,0.705992,0.785442
q_ind_132_pop_1,0.502514,0.500163,0.498231,0.518259
q_ind_133_pop_1,0.746513,0.746564,0.706174,0.785976
q_ind_134_pop_1,0.741043,0.741376,0.700804,0.779556
q_ind_135_pop_1,0.998360,0.999421,0.990957,1.000000
q_ind_136_pop_1,0.987883,0.989686,0.964877,0.999984
q_ind_137_pop_1,0.997450,0.999034,0.986727,1.000000
q_ind_138_pop_1,0.997545,0.999180,0.985268,1.000000
q_ind_139_pop_1,0.997654,0.999019,0.987930,0.999999
q_ind_140_pop_1,0.997057,0.998831,0.984820,1.000000
q_ind_141_pop_1,0.994290,0.996458,0.977277,0.999998
q_ind_142_pop_1,0.998508,0.999406,0.992506,1.000000
q_ind_143_pop_1,0.995079,0.997279,0.978828,0.999999
q_ind_144_pop_1,0.846397,0.846498,0.808062,0.882578
q_ind_145_pop_1,0.853266,0.853301,0.814009,0.891859
q_ind_146_pop_1,0.839300,0.839822,0.799166,0.877694
q_ind_147_pop_1,0.581874,0.581899,0.545941,0.618906
q_ind_148_pop_1,0.750888,0.751039,0.711600,0.789959
q_ind_149_pop_1,0.731187,0.731724,0.686688,0.774831
q_ind_150_pop_1,0.765298,0.765420,0.722044,0.807660
q_ind_151_pop_1,0.720450,0.720536,0.680445,0.759009
q_ind_152_pop_1,0.659300,0.659151,0.621199,0.698573
q_ind_153_pop_1,0.761183,0.761875,0.718746,0.800070
q_ind_154_pop_1,0.653208,0.653255,0.613103,0.692373
q_ind_155_pop_1,0.811835,0.811648,0.772296,0.849914
q_ind_156_pop_1,0.951008,0.951851,0.916881,0.981634
q_ind_157_pop_1,0.954896,0.954637,0.921696,0.987601
q_ind_158_pop_1,0.954524,0.954464,0.924754,0.984089
q_ind_159_pop_1,0.950729,0.951090,0.916224,0.981957
q_ind_160_pop_1,0.815449,0.815197,0.777414,0.853236
q_ind_161_pop_1,0.940757,0.941371,0.907433,0.972494
q_ind_162_pop_1,0.953594,0.953310,0.920713,0.987669
q_ind_163_pop_1,0.859944,0.859663,0.826491,0.893861
q_ind_164_pop_1,0.441027,0.440979,0.397252,0.483089
q_ind_165_pop_1,0.446407,0.445878,0.404319,0.489096
q_ind_166_pop_1,0.406861,0.406651,0.365217,0.449008
q_ind_167_pop_1,0.475313,0.475176,0.429319,0.523239
q_ind_168_pop_1,0.497379,0.499927,0.469615,0.510642
q_ind_169_pop_1,0.448454,0.448740,0.399935,0.494216
q_ind_170_pop_1,0.989857,0.993111,0.962836,0.999993
q_ind_171_pop_1,0.995269,0.997692,0.978686,0.999999
q_ind_172_pop_1,0.998788,0.999562,0.993448,1.000000
q_ind_173_pop_1,0.998065,0.999259,0.989673,1.000000
q_ind_174_pop_1,0.997945,0.999262,0.988989,1.000000
q_ind_175_pop_1,0.998759,0.999569,0.993050,1.000000
q_ind_176_pop_1,0.998155,0.999359,0.990020,1.000000
q_ind_177_pop_1,0.500939,0.500039,0.498399,0.508760
q_ind_178_pop_1,0.998210,0.999321,0.989954,1.000000
q_ind_179_pop_1,0.989824,0.993434,0.960006,0.999997
q_ind_180_pop_1,0.976589,0.977707,0.940925,0.999946
q_ind_181_pop_1,0.955030,0.955282,0.919269,0.990149
q_ind_182_pop_1,0.965711,0.966051,0.937617,0.993507
q_ind_183_pop_1,0.939703,0.940057,0.904353,0.974133
q_ind_184_pop_1,0.807665,0.807557,0.770477,0.845806
q_ind_185_pop_1,0.972485,0.972843,0.940860,0.999474
q_ind_186_pop_1,0.852886,0.853077,0.816293,0.889201
q_ind_187_pop_1,0.966306,0.966838,0.934502,0.996764
q_ind_188_pop_1,0.500507,0.500007,0.496490,0.507272
q_ind_189_pop_1,0.685012,0.684776,0.643303,0.728044
q_ind_190_pop_1,0.703221,0.703506,0.662505,0.742772
q_ind_191_pop_1,0.737773,0.738159,0.698269,0.775843
q_ind_192_pop_1,0.686089,0.686719,0.646794,0.725030
q_ind_193_pop_1,0.722084,0.722328,0.685045,0.758174
q_ind_194_pop_1,0.657753,0.657592,0.615013,0.698184
q_ind_195_pop_1,0.704638,0.705008,0.665464,0.744513
q_ind_196_pop_1,0.686228,0.687227,0.644835,0.723761
q_ind_197_pop_1,0.676363,0.676520,0.633468,0.717811
q_ind_198_pop_1,0.726850,0.726948,0.686767,0.766423
q_ind_199_pop_1,0.648861,0.648897,0.612071,0.687771
q_ind_200_pop_1,0.575940,0.575655,0.538290,0.615311
q_ind_201_pop_1,0.708750,0.708759,0.665522,0.750245
q_ind_202_pop_1,0.674786,0.674677,0.636345,0.715158
q_ind_203_pop_1,0.686461,0.686148,0.644019,0.728327
q_ind_204_pop_1,0.725131,0.725470,0.686012,0.761650
q_ind_205_pop_1,0.730886,0.731384,0.688611,0.773409
q_ind_206_pop_1,0.715583,0.715735,0.675219,0.754685
q_ind_207_pop_1,0.685556,0.684987,0.644988,0.726990
q_ind_208_pop_1,0.597435,0.597716,0.559097,0.635198
q_ind_209_pop_1,0.730727,0.731202,0.692935,0.766589
q_ind_210_pop_1,0.140959,0.140762,0.102317,0.182719
q_ind_211_pop_1,0.191998,0.191786,0.156366,0.229140
q_ind_212_pop_1,0.164638,0.164542,0.128127,0.202292
