param,mean,median,ci_0.950_LB,ci_0.950_UB
Q_ind_1_anc_1-1,0.000093,0.000000,0.000000,0.000926
Q_ind_2_anc_1-1,0.000432,0.000000,0.000000,0.005397
Q_ind_3_anc_1-1,0.000340,0.000000,0.000000,0.004597
Q_ind_4_anc_1-1,0.000394,0.000000,0.000000,0.003293
Q_ind_5_anc_1-1,0.000067,0.000000,0.000000,0.000612
Q_ind_6_anc_1-1,0.000206,0.000000,0.000000,0.002364
Q_ind_7_anc_1-1,0.000168,0.000000,0.000000,0.002037
Q_ind_8_anc_1-1,0.000179,0.000000,0.000000,0.001835
Q_ind_9_anc_1-1,0.000542,0.000000,0.000000,0.007459
Q_ind_10_anc_1-1,0.000144,0.000000,0.000000,0.001729
Q_ind_11_anc_1-1,0.000397,0.000000,0.000000,0.005716
Q_ind_12_anc_1-1,0.000209,0.000000,0.000000,0.002721
Q_ind_13_anc_1-1,0.000115,0.000000,0.000000,0.001535
Q_ind_14_anc_1-1,0.000623,0.000000,0.000000,0.007986
Q_ind_15_anc_1-1,0.000762,0.000000,0.000000,0.010525
Q_ind_16_anc_1-1,0.000198,0.000000,0.000000,0.001568
Q_ind_17_anc_1-1,0.000196,0.000000,0.000000,0.002537
Q_ind_18_anc_1-1,0.000429,0.000000,0.000000,0.006282
Q_ind_19_anc_1-1,0.000095,0.000000,0.000000,0.001082
Q_ind_20_anc_1-1,0.000107,0.000000,0.000000,0.000941
Q_ind_21_anc_1-1,0.000177,0.000000,0.000000,0.001910
Q_ind_22_anc_1-1,0.000182,0.000000,0.000000,0.002086
Q_ind_23_anc_1-1,0.000142,0.000000,0.000000,0.001573
Q_ind_24_anc_1-1,0.000218,0.000000,0.000000,0.002259
Q_ind_25_anc_1-1,0.001272,0.000000,0.000000,0.019364
Q_ind_26_anc_1-1,0.000209,0.000000,0.000000,0.002420
Q_ind_27_anc_1-1,0.000333,0.000000,0.000000,0.004302
Q_ind_28_anc_1-1,0.000206,0.000000,0.000000,0.002354
Q_ind_29_anc_1-1,0.000382,0.000000,0.000000,0.005128
Q_ind_30_anc_1-1,0.000241,0.000000,0.000000,0.002989
Q_ind_31_anc_1-1,0.000359,0.000000,0.000000,0.003956
Q_ind_32_anc_1-1,0.008732,0.000000,0.000000,0.086233
Q_ind_33_anc_1-1,0.001150,0.000000,0.000000,0.016176
Q_ind_34_anc_1-1,0.007581,0.000000,0.000000,0.062912
Q_ind_35_anc_1-1,0.005039,0.000000,0.000000,0.048118
Q_ind_36_anc_1-1,0.004379,0.000000,0.000000,0.045852
Q_ind_37_anc_1-1,0.006186,0.000000,0.000000,0.056749
Q_ind_38_anc_1-1,0.000640,0.000000,0.000000,0.007719
Q_ind_39_anc_1-1,0.000134,0.000000,0.000000,0.001307
Q_ind_40_anc_1-1,0.000487,0.000000,0.000000,0.005738
Q_ind_41_anc_1-1,0.000160,0.000000,0.000000,0.002043
Q_ind_42_anc_1-1,0.000189,0.000000,0.000000,0.002319
Q_ind_43_anc_1-1,0.001360,0.000000,0.000000,0.016729
Q_ind_44_anc_1-1,0.000341,0.000000,0.000000,0.004010
Q_ind_45_anc_1-1,0.000539,0.000000,0.000000,0.007078
Q_ind_46_anc_1-1,0.000398,0.000000,0.000000,0.005985
Q_ind_47_anc_1-1,0.001649,0.000000,0.000000,0.021984
Q_ind_48_anc_1-1,0.000207,0.000000,0.000000,0.002211
Q_ind_49_anc_1-1,0.000615,0.000000,0.000000,0.008246
Q_ind_50_anc_1-1,0.000267,0.000000,0.000000,0.003307
Q_ind_51_anc_1-1,0.000140,0.000000,0.000000,0.001675
Q_ind_52_anc_1-1,0.000217,0.000000,0.000000,0.002400
Q_ind_53_anc_1-1,0.000359,0.000000,0.000000,0.004173
Q_ind_54_anc_1-1,0.000137,0.000000,0.000000,0.001282
Q_ind_55_anc_1-1,0.000097,0.000000,0.000000,0.001066
Q_ind_56_anc_1-1,0.000281,0.000000,0.000000,0.003034
Q_ind_57_anc_1-1,0.000095,0.000000,0.000000,0.000972
Q_ind_58_anc_1-1,0.000209,0.000000,0.000000,0.002156
Q_ind_59_anc_1-1,0.000220,0.000000,0.000000,0.002307
Q_ind_60_anc_1-1,0.000126,0.000000,0.000000,0.001303
Q_ind_61_anc_1-1,0.000403,0.000000,0.000000,0.005154
Q_ind_62_anc_1-1,0.000189,0.000000,0.000000,0.002146
Q_ind_63_anc_1-1,0.000200,0.000000,0.000000,0.002552
Q_ind_64_anc_1-1,0.000352,0.000000,0.000000,0.004841
Q_ind_65_anc_1-1,0.000220,0.000000,0.000000,0.002383
Q_ind_66_anc_1-1,0.000138,0.000000,0.000000,0.001667
Q_ind_67_anc_1-1,0.000508,0.000000,0.000000,0.006590
Q_ind_68_anc_1-1,0.000807,0.000000,0.000000,0.010676
Q_ind_69_anc_1-1,0.000118,0.000000,0.000000,0.001188
Q_ind_70_anc_1-1,0.000082,0.000000,0.000000,0.000919
Q_ind_71_anc_1-1,0.000235,0.000000,0.000000,0.002154
Q_ind_72_anc_1-1,0.001889,0.000000,0.000000,0.023484
Q_ind_73_anc_1-1,0.000116,0.000000,0.000000,0.001255
Q_ind_74_anc_1-1,0.000135,0.000000,0.000000,0.001316
Q_ind_75_anc_1-1,0.000193,0.000000,0.000000,0.002070
Q_ind_76_anc_1-1,0.000358,0.000000,0.000000,0.004512
Q_ind_77_anc_1-1,0.001076,0.000000,0.000000,0.011017
Q_ind_78_anc_1-1,0.000090,0.000000,0.000000,0.001053
Q_ind_79_anc_1-1,0.000141,0.000000,0.000000,0.001765
Q_ind_80_anc_1-1,0.000087,0.000000,0.000000,0.000904
