param,mean,median,ci_0.950_LB,ci_0.950_UB
Q_ind_91_anc_1-1,0.001190,0.000001,0.000000,0.011602
Q_ind_92_anc_1-1,0.000686,0.000001,0.000000,0.006967
Q_ind_93_anc_1-1,0.994501,0.996696,0.977212,0.999959
Q_ind_94_anc_1-1,0.996144,0.997584,0.984480,0.999969
Q_ind_95_anc_1-1,0.983678,0.986395,0.951825,0.999747
Q_ind_96_anc_1-1,0.996689,0.998096,0.985012,0.999975
Q_ind_97_anc_1-1,0.000545,0.000001,0.000000,0.005382
Q_ind_98_anc_1-1,0.864043,0.865827,0.789495,0.933191
Q_ind_99_anc_1-1,0.000615,0.000001,0.000000,0.006261
Q_ind_100_anc_1-1,0.002697,0.000015,0.000000,0.023861
Q_ind_101_anc_1-1,0.002476,0.000003,0.000000,0.027454
Q_ind_102_anc_1-1,0.002651,0.000012,0.000000,0.021410
Q_ind_103_anc_1-1,0.004028,0.000021,0.000000,0.032173
Q_ind_104_anc_1-1,0.000729,0.000001,0.000000,0.007294
Q_ind_105_anc_1-1,0.002180,0.000007,0.000000,0.021326
Q_ind_106_anc_1-1,0.002811,0.000005,0.000000,0.028703
Q_ind_107_anc_1-1,0.825422,0.825384,0.752641,0.909770
Q_ind_108_anc_1-1,0.946566,0.951645,0.879280,0.990618
Q_ind_109_anc_1-1,0.972763,0.975611,0.930586,0.999097
Q_ind_110_anc_1-1,0.855496,0.856228,0.779413,0.927455
Q_ind_111_anc_1-1,0.989841,0.992728,0.963583,0.999855
Q_ind_112_anc_1-1,0.958531,0.960812,0.910665,0.992199
Q_ind_113_anc_1-1,0.980068,0.984385,0.938615,0.999495
Q_ind_114_anc_1-1,0.963530,0.967229,0.898967,0.997592
Q_ind_115_anc_1-1,0.437025,0.433639,0.353337,0.539133
Q_ind_116_anc_1-1,0.001368,0.000003,0.000000,0.013121
Q_ind_117_anc_1-1,0.007057,0.000120,0.000000,0.043151
Q_ind_118_anc_1-1,0.059719,0.060095,0.022207,0.095259
Q_ind_119_anc_1-1,0.029469,0.028966,0.000000,0.083765
Q_ind_120_anc_1-1,0.007771,0.000088,0.000000,0.048894
Q_ind_121_anc_1-1,0.035033,0.037858,0.000000,0.087473
Q_ind_122_anc_1-1,0.000493,0.000001,0.000000,0.004958
Q_ind_123_anc_1-1,0.000200,0.000000,0.000000,0.002080
Q_ind_124_anc_1-1,0.005976,0.000235,0.000000,0.033658
Q_ind_125_anc_1-1,0.001510,0.000003,0.000000,0.015921
