param,mean,median,ci_0.950_LB,ci_0.950_UB
Q_ind_114_anc_1-1,0.991132,0.995296,0.962160,0.999991
Q_ind_115_anc_1-1,0.634832,0.634010,0.559153,0.713140
Q_ind_116_anc_1-1,0.000765,0.000005,0.000000,0.007621
Q_ind_117_anc_1-1,0.009672,0.001604,0.000000,0.046952
Q_ind_118_anc_1-1,0.018482,0.014661,0.000000,0.059024
Q_ind_119_anc_1-1,0.009352,0.001057,0.000000,0.048339
Q_ind_120_anc_1-1,0.001881,0.000010,0.000000,0.018805
Q_ind_121_anc_1-1,0.005829,0.000164,0.000000,0.037744
Q_ind_122_anc_1-1,0.000451,0.000003,0.000000,0.004382
Q_ind_123_anc_1-1,0.000294,0.000001,0.000000,0.002843
Q_ind_124_anc_1-1,0.011884,0.005212,0.000000,0.049078
Q_ind_125_anc_1-1,0.007700,0.000137,0.000000,0.049448
Q_ind_126_anc_1-1,0.010011,0.003581,0.000000,0.040894
Q_ind_127_anc_1-1,0.002957,0.000017,0.000000,0.030924
Q_ind_128_anc_1-1,0.001489,0.000010,0.000000,0.013624
Q_ind_129_anc_1-1,0.000283,0.000002,0.000000,0.002833
Q_ind_130_anc_1-1,0.000580,0.000002,0.000000,0.005777
Q_ind_131_anc_1-1,0.003098,0.000018,0.000000,0.029022
Q_ind_132_anc_1-1,0.002256,0.000015,0.000000,0.020819
Q_ind_133_anc_1-1,0.000271,0.000001,0.000000,0.002790
Q_ind_134_anc_1-1,0.006225,0.000199,0.000000,0.042868
Q_ind_135_anc_1-1,0.032835,0.032592,0.000340,0.066884
Q_ind_136_anc_1-1,0.000506,0.000003,0.000000,0.004731
Q_ind_137_anc_1-1,0.007695,0.003188,0.000000,0.032420
Q_ind_138_anc_1-1,0.000820,0.000004,0.000000,0.008251
Q_ind_139_anc_1-1,0.000484,0.000002,0.000000,0.004840
Q_ind_140_anc_1-1,0.000689,0.000004,0.000000,0.007173
Q_ind_141_anc_1-1,0.000550,0.000003,0.000000,0.005590
Q_ind_142_anc_1-1,0.001318,0.000007,0.000000,0.013005
Q_ind_143_anc_1-1,0.000373,0.000002,0.000000,0.003839
Q_ind_144_anc_1-1,0.000915,0.000004,0.000000,0.008937
Q_ind_145_anc_1-1,0.001827,0.000006,0.000000,0.019897
Q_ind_146_anc_1-1,0.002508,0.000017,0.000000,0.027941
Q_ind_147_anc_1-1,0.030434,0.030598,0.000000,0.078811
Q_ind_148_anc_1-1,0.000423,0.000002,0.000000,0.004038
Q_ind_149_anc_1-1,0.000241,0.000001,0.000000,0.002327
Q_ind_150_anc_1-1,0.003150,0.000026,0.000000,0.026353
Q_ind_151_anc_1-1,0.001226,0.000007,0.000000,0.012132
Q_ind_152_anc_1-1,0.004487,0.000115,0.000000,0.031108
Q_ind_153_anc_1-1,0.000858,0.000005,0.000000,0.008585
Q_ind_154_anc_1-1,0.001513,0.000009,0.000000,0.015628
Q_ind_155_anc_1-1,0.000468,0.000003,0.000000,0.004591
Q_ind_156_anc_1-1,0.000719,0.000004,0.000000,0.006918
Q_ind_157_anc_1-1,0.000816,0.000005,0.000000,0.007633
Q_ind_158_anc_1-1,0.000912,0.000010,0.000000,0.007761
Q_ind_159_anc_1-1,0.000506,0.000002,0.000000,0.004908
Q_ind_160_anc_1-1,0.000589,0.000003,0.000000,0.005278
Q_ind_161_anc_1-1,0.000779,0.000004,0.000000,0.007828
Q_ind_162_anc_1-1,0.000970,0.000006,0.000000,0.009826
Q_ind_163_anc_1-1,0.000462,0.000003,0.000000,0.004639
Q_ind_164_anc_1-1,0.000678,0.000003,0.000000,0.006925
Q_ind_165_anc_1-1,0.174537,0.173616,0.071882,0.286468
Q_ind_166_anc_1-1,0.238505,0.234224,0.139975,0.347638
Q_ind_167_anc_1-1,0.046513,0.029525,0.000000,0.165085
Q_ind_168_anc_1-1,0.272010,0.273405,0.206131,0.329904
Q_ind_169_anc_1-1,0.001987,0.000012,0.000000,0.018146
Q_ind_170_anc_1-1,0.220922,0.227157,0.083031,0.336786
Q_ind_171_anc_1-1,0.000833,0.000005,0.000000,0.008338
Q_ind_172_anc_1-1,0.001006,0.000007,0.000000,0.009279
Q_ind_173_anc_1-1,0.000262,0.000002,0.000000,0.002600
Q_ind_174_anc_1-1,0.000411,0.000003,0.000000,0.003915
Q_ind_175_anc_1-1,0.000492,0.000002,0.000000,0.004706
Q_ind_176_anc_1-1,0.000295,0.000002,0.000000,0.002978
Q_ind_177_anc_1-1,0.000490,0.000003,0.000000,0.005094
Q_ind_178_anc_1-1,0.000336,0.000002,0.000000,0.003327
Q_ind_179_anc_1-1,0.000423,0.000002,0.000000,0.004180
Q_ind_180_anc_1-1,0.002784,0.000022,0.000000,0.023983
Q_ind_181_anc_1-1,0.002458,0.000014,0.000000,0.023024
Q_ind_182_anc_1-1,0.011823,0.000232,0.000000,0.071736
Q_ind_183_anc_1-1,0.011217,0.002500,0.000000,0.049458
Q_ind_184_anc_1-1,0.026748,0.024787,0.000000,0.076509
Q_ind_185_anc_1-1,0.000252,0.000001,0.000000,0.002455
Q_ind_186_anc_1-1,0.005119,0.000102,0.000000,0.033357
Q_ind_187_anc_1-1,0.001379,0.000007,0.000000,0.015026
Q_ind_188_anc_1-1,0.009325,0.000991,0.000000,0.048475
Q_ind_189_anc_1-1,0.000532,0.000003,0.000000,0.005126
Q_ind_190_anc_1-1,0.000787,0.000003,0.000000,0.008289
Q_ind_191_anc_1-1,0.000545,0.000003,0.000000,0.005926
Q_ind_192_anc_1-1,0.000768,0.000004,0.000000,0.007852
Q_ind_193_anc_1-1,0.001391,0.000009,0.000000,0.013784
Q_ind_194_anc_1-1,0.001184,0.000006,0.000000,0.011868
Q_ind_195_anc_1-1,0.000335,0.000002,0.000000,0.003634
Q_ind_196_anc_1-1,0.001644,0.000010,0.000000,0.015414
Q_ind_197_anc_1-1,0.000775,0.000005,0.000000,0.007242
Q_ind_198_anc_1-1,0.000814,0.000004,0.000000,0.007848
Q_ind_199_anc_1-1,0.000818,0.000005,0.000000,0.007936
Q_ind_200_anc_1-1,0.000354,0.000001,0.000000,0.003560
Q_ind_201_anc_1-1,0.000315,0.000001,0.000000,0.003187
Q_ind_202_anc_1-1,0.111830,0.113554,0.000007,0.201446
Q_ind_203_anc_1-1,0.000684,0.000003,0.000000,0.006311
Q_ind_204_anc_1-1,0.152606,0.154569,0.064441,0.237772
Q_ind_205_anc_1-1,0.127068,0.126613,0.060929,0.198157
Q_ind_206_anc_1-1,0.068623,0.067931,0.000000,0.172151
Q_ind_207_anc_1-1,0.054109,0.049713,0.000000,0.158240
Q_ind_208_anc_1-1,0.000313,0.000002,0.000000,0.003156
Q_ind_209_anc_1-1,0.004655,0.000025,0.000000,0.041763
Q_ind_210_anc_1-1,0.067265,0.065007,0.010609,0.133386
Q_ind_211_anc_1-1,0.690476,0.695664,0.595460,0.751221
Q_ind_212_anc_1-1,0.617237,0.635012,0.466045,0.699420
Q_ind_213_anc_1-1,0.678576,0.683864,0.591219,0.734785
Q_ind_214_anc_1-1,0.620318,0.626467,0.495456,0.712047
Q_ind_215_anc_1-1,0.327869,0.326136,0.228753,0.439302
Q_ind_216_anc_1-1,0.606940,0.608147,0.496313,0.703247
Q_ind_217_anc_1-1,0.296531,0.295916,0.216476,0.380686
Q_ind_218_anc_1-1,0.326114,0.322324,0.225030,0.441309
Q_ind_219_anc_1-1,0.490031,0.488318,0.381458,0.614288
Q_ind_220_anc_1-1,0.050086,0.043549,0.000000,0.145276
Q_ind_221_anc_1-1,0.651784,0.653723,0.585039,0.705916
Q_ind_222_anc_1-1,0.108760,0.109756,0.011186,0.189705
Q_ind_1_anc_2-1,0.001378,0.000008,0.000000,0.012953
Q_ind_2_anc_2-1,0.000864,0.000004,0.000000,0.008927
Q_ind_3_anc_2-1,0.002317,0.000012,0.000000,0.023133
Q_ind_4_anc_2-1,0.003379,0.000024,0.000000,0.029335
Q_ind_5_anc_2-1,0.000955,0.000005,0.000000,0.009443
Q_ind_6_anc_2-1,0.001592,0.000008,0.000000,0.015013
Q_ind_7_anc_2-1,0.001400,0.000009,0.000000,0.012593
Q_ind_8_anc_2-1,0.003358,0.000041,0.000000,0.028396
Q_ind_9_anc_2-1,0.001549,0.000004,0.000000,0.017045
Q_ind_10_anc_2-1,0.001150,0.000005,0.000000,0.011669
Q_ind_11_anc_2-1,0.001945,0.000010,0.000000,0.019462
Q_ind_12_anc_2-1,0.005373,0.000107,0.000000,0.041977
Q_ind_13_anc_2-1,0.783528,0.785468,0.666839,0.886530
Q_ind_14_anc_2-1,0.756306,0.757340,0.630545,0.887949
Q_ind_15_anc_2-1,0.688525,0.691216,0.521265,0.843591
Q_ind_16_anc_2-1,0.790110,0.794240,0.656271,0.906049
Q_ind_17_anc_2-1,0.830196,0.832947,0.700308,0.952452
Q_ind_18_anc_2-1,0.645584,0.646505,0.498086,0.777966
Q_ind_19_anc_2-1,0.771343,0.769684,0.663139,0.885640
Q_ind_20_anc_2-1,0.661954,0.663476,0.570553,0.746849
Q_ind_21_anc_2-1,0.016348,0.001175,0.000000,0.086898
Q_ind_22_anc_2-1,0.017723,0.001461,0.000000,0.090591
Q_ind_23_anc_2-1,0.003779,0.000044,0.000000,0.031765
Q_ind_24_anc_2-1,0.038005,0.026705,0.000000,0.127591
Q_ind_25_anc_2-1,0.096695,0.096043,0.026852,0.169493
Q_ind_26_anc_2-1,0.002969,0.000041,0.000000,0.022906
Q_ind_27_anc_2-1,0.013826,0.000343,0.000000,0.085501
Q_ind_28_anc_2-1,0.003200,0.000022,0.000000,0.027715
Q_ind_29_anc_2-1,0.014858,0.000403,0.000000,0.093910
Q_ind_30_anc_2-1,0.007641,0.000088,0.000000,0.056345
Q_ind_31_anc_2-1,0.003697,0.000009,0.000000,0.040243
Q_ind_32_anc_2-1,0.090203,0.081482,0.000000,0.224222
Q_ind_33_anc_2-1,0.035332,0.000293,0.000000,0.192811
Q_ind_34_anc_2-1,0.007345,0.000035,0.000000,0.067916
Q_ind_35_anc_2-1,0.006197,0.000039,0.000000,0.059095
Q_ind_36_anc_2-1,0.003343,0.000025,0.000000,0.030658
Q_ind_37_anc_2-1,0.007810,0.000051,0.000000,0.076728
Q_ind_38_anc_2-1,0.011629,0.000142,0.000000,0.097839
Q_ind_39_anc_2-1,0.010887,0.000146,0.000000,0.090362
Q_ind_40_anc_2-1,0.097099,0.072790,0.000000,0.262174
Q_ind_41_anc_2-1,0.001335,0.000006,0.000000,0.012908
Q_ind_42_anc_2-1,0.073661,0.036928,0.000000,0.254570
Q_ind_43_anc_2-1,0.007302,0.000034,0.000000,0.080090
Q_ind_44_anc_2-1,0.003138,0.000014,0.000000,0.031579
Q_ind_45_anc_2-1,0.004088,0.000034,0.000000,0.036484
Q_ind_46_anc_2-1,0.052469,0.009136,0.000000,0.225262
Q_ind_47_anc_2-1,0.004299,0.000034,0.000000,0.038891
Q_ind_48_anc_2-1,0.080890,0.070026,0.000000,0.229644
Q_ind_49_anc_2-1,0.395022,0.393696,0.314404,0.481765
Q_ind_50_anc_2-1,0.414469,0.413138,0.334452,0.497550
Q_ind_51_anc_2-1,0.342571,0.343106,0.256415,0.423116
Q_ind_52_anc_2-1,0.369632,0.369178,0.282155,0.457331
Q_ind_53_anc_2-1,0.305135,0.304733,0.227956,0.382024
Q_ind_54_anc_2-1,0.367226,0.367826,0.280065,0.448766
Q_ind_55_anc_2-1,0.663846,0.664372,0.558435,0.760604
Q_ind_56_anc_2-1,0.300935,0.300572,0.224673,0.378056
Q_ind_57_anc_2-1,0.372452,0.373121,0.273854,0.466268
Q_ind_58_anc_2-1,0.399306,0.400464,0.308323,0.484700
Q_ind_59_anc_2-1,0.316587,0.317893,0.227125,0.403236
Q_ind_60_anc_2-1,0.288257,0.290396,0.178594,0.389741
Q_ind_61_anc_2-1,0.281232,0.284282,0.047721,0.485584
Q_ind_62_anc_2-1,0.706804,0.709083,0.585562,0.819798
Q_ind_63_anc_2-1,0.796057,0.797347,0.708656,0.877637
Q_ind_64_anc_2-1,0.133000,0.116296,0.000000,0.390579
Q_ind_65_anc_2-1,0.080022,0.048823,0.000000,0.272500
Q_ind_66_anc_2-1,0.229107,0.235308,0.000008,0.445520
Q_ind_67_anc_2-1,0.774120,0.779641,0.652754,0.870367
Q_ind_68_anc_2-1,0.775872,0.778590,0.661304,0.879092
Q_ind_69_anc_2-1,0.032255,0.001115,0.000000,0.201050
Q_ind_70_anc_2-1,0.000959,0.000005,0.000000,0.010385
Q_ind_71_anc_2-1,0.000875,0.000004,0.000000,0.008502
Q_ind_72_anc_2-1,0.001720,0.000011,0.000000,0.017718
Q_ind_73_anc_2-1,0.000642,0.000004,0.000000,0.006280
Q_ind_74_anc_2-1,0.004247,0.000043,0.000000,0.035079
Q_ind_75_anc_2-1,0.001689,0.000008,0.000000,0.016909
Q_ind_76_anc_2-1,0.002930,0.000026,0.000000,0.027058
Q_ind_77_anc_2-1,0.001801,0.000010,0.000000,0.017262
Q_ind_78_anc_2-1,0.001595,0.000012,0.000000,0.014739
Q_ind_79_anc_2-1,0.001672,0.000009,0.000000,0.016391
Q_ind_80_anc_2-1,0.001508,0.000007,0.000000,0.015501
Q_ind_81_anc_2-1,0.004352,0.000037,0.000000,0.039890
Q_ind_82_anc_2-1,0.003180,0.000014,0.000000,0.031726
Q_ind_83_anc_2-1,0.008323,0.000105,0.000000,0.068161
Q_ind_84_anc_2-1,0.010634,0.000105,0.000000,0.092102
Q_ind_85_anc_2-1,0.325769,0.422035,0.000000,0.566681
Q_ind_86_anc_2-1,0.022708,0.000284,0.000000,0.161033
Q_ind_87_anc_2-1,0.242902,0.243017,0.139316,0.349446
Q_ind_88_anc_2-1,0.012328,0.000034,0.000000,0.139972
Q_ind_89_anc_2-1,0.002812,0.000022,0.000000,0.026636
Q_ind_90_anc_2-1,0.000858,0.000004,0.000000,0.008002
Q_ind_91_anc_2-1,0.886282,0.885447,0.811657,0.961370
Q_ind_92_anc_2-1,0.528887,0.528985,0.439871,0.615874
Q_ind_93_anc_2-1,0.001032,0.000006,0.000000,0.010044
Q_ind_94_anc_2-1,0.000475,0.000003,0.000000,0.004512
Q_ind_95_anc_2-1,0.001441,0.000008,0.000000,0.013656
Q_ind_96_anc_2-1,0.000448,0.000003,0.000000,0.003991
Q_ind_97_anc_2-1,0.723164,0.724103,0.642075,0.803901
Q_ind_98_anc_2-1,0.042515,0.036230,0.000000,0.128161
Q_ind_99_anc_2-1,0.051730,0.000356,0.000000,0.379502
Q_ind_100_anc_2-1,0.015092,0.000217,0.000000,0.124929
Q_ind_101_anc_2-1,0.013975,0.000151,0.000000,0.128441
Q_ind_102_anc_2-1,0.364593,0.374761,0.200051,0.481446
Q_ind_103_anc_2-1,0.018714,0.000150,0.000000,0.156786
Q_ind_104_anc_2-1,0.341450,0.349257,0.152250,0.451694
Q_ind_105_anc_2-1,0.045715,0.001446,0.000000,0.308540
Q_ind_106_anc_2-1,0.165792,0.108599,0.000000,0.454959
Q_ind_107_anc_2-1,0.001926,0.000008,0.000000,0.019898
Q_ind_108_anc_2-1,0.002004,0.000010,0.000000,0.020053
Q_ind_109_anc_2-1,0.001066,0.000005,0.000000,0.010276
Q_ind_110_anc_2-1,0.010198,0.000349,0.000000,0.063730
Q_ind_111_anc_2-1,0.000620,0.000004,0.000000,0.005945
Q_ind_112_anc_2-1,0.001519,0.000014,0.000000,0.013581
Q_ind_113_anc_2-1,0.001097,0.000005,0.000000,0.011661
Q_ind_114_anc_2-1,0.003147,0.000024,0.000000,0.029689
Q_ind_115_anc_2-1,0.101050,0.099603,0.000025,0.204179
Q_ind_116_anc_2-1,0.001754,0.000006,0.000000,0.020246
Q_ind_117_anc_2-1,0.017319,0.001007,0.000000,0.108244
Q_ind_118_anc_2-1,0.012226,0.000202,0.000000,0.092196
Q_ind_119_anc_2-1,0.014875,0.000390,0.000000,0.084978
Q_ind_120_anc_2-1,0.010880,0.000317,0.000000,0.067190
Q_ind_121_anc_2-1,0.005146,0.000040,0.000000,0.046629
Q_ind_122_anc_2-1,0.254693,0.255004,0.170133,0.340269
Q_ind_123_anc_2-1,0.181337,0.181468,0.123980,0.240635
Q_ind_124_anc_2-1,0.013295,0.000307,0.000000,0.091512
Q_ind_125_anc_2-1,0.035283,0.013851,0.000000,0.120986
Q_ind_126_anc_2-1,0.006867,0.000064,0.000000,0.054728
Q_ind_127_anc_2-1,0.089575,0.092695,0.000001,0.180992
Q_ind_128_anc_2-1,0.020770,0.001002,0.000000,0.117164
Q_ind_129_anc_2-1,0.164888,0.164823,0.092664,0.237027
Q_ind_130_anc_2-1,0.036413,0.004801,0.000000,0.185452
Q_ind_131_anc_2-1,0.103914,0.115165,0.000000,0.203405
Q_ind_132_anc_2-1,0.024359,0.000659,0.000000,0.122503
Q_ind_133_anc_2-1,0.648186,0.649293,0.574226,0.716443
Q_ind_134_anc_2-1,0.014638,0.000091,0.000000,0.110869
Q_ind_135_anc_2-1,0.008760,0.000146,0.000000,0.065273
Q_ind_136_anc_2-1,0.001013,0.000005,0.000000,0.009487
Q_ind_137_anc_2-1,0.007614,0.000317,0.000000,0.043819
Q_ind_138_anc_2-1,0.001447,0.000008,0.000000,0.013821
Q_ind_139_anc_2-1,0.000915,0.000005,0.000000,0.009323
Q_ind_140_anc_2-1,0.001179,0.000007,0.000000,0.012175
Q_ind_141_anc_2-1,0.001403,0.000008,0.000000,0.014437
Q_ind_142_anc_2-1,0.003154,0.000015,0.000000,0.030909
Q_ind_143_anc_2-1,0.000973,0.000004,0.000000,0.009703
Q_ind_144_anc_2-1,0.004496,0.000036,0.000000,0.039793
Q_ind_145_anc_2-1,0.040142,0.005985,0.000000,0.166359
Q_ind_146_anc_2-1,0.007395,0.000046,0.000000,0.072165
Q_ind_147_anc_2-1,0.010216,0.000072,0.000000,0.086925
Q_ind_148_anc_2-1,0.467631,0.469269,0.369734,0.552947
Q_ind_149_anc_2-1,0.183516,0.181965,0.120174,0.250975
Q_ind_150_anc_2-1,0.008364,0.000168,0.000000,0.057910
Q_ind_151_anc_2-1,0.005540,0.000042,0.000000,0.048177
Q_ind_152_anc_2-1,0.022057,0.002548,0.000000,0.098230
Q_ind_153_anc_2-1,0.198123,0.198148,0.119297,0.276848
Q_ind_154_anc_2-1,0.008379,0.000194,0.000000,0.059071
Q_ind_155_anc_2-1,0.286850,0.286613,0.206811,0.369005
Q_ind_156_anc_2-1,0.165802,0.165468,0.101339,0.227521
Q_ind_157_anc_2-1,0.002275,0.000012,0.000000,0.022146
Q_ind_158_anc_2-1,0.000953,0.000005,0.000000,0.009742
Q_ind_159_anc_2-1,0.001156,0.000005,0.000000,0.011378
Q_ind_160_anc_2-1,0.000594,0.000003,0.000000,0.006131
Q_ind_161_anc_2-1,0.096043,0.115737,0.000000,0.234186
Q_ind_162_anc_2-1,0.001820,0.000012,0.000000,0.018689
Q_ind_163_anc_2-1,0.000763,0.000004,0.000000,0.007646
Q_ind_164_anc_2-1,0.069622,0.077924,0.000000,0.149521
Q_ind_165_anc_2-1,0.298620,0.301507,0.089963,0.493154
Q_ind_166_anc_2-1,0.171016,0.172523,0.000000,0.365695
Q_ind_167_anc_2-1,0.615312,0.635023,0.380400,0.770158
Q_ind_168_anc_2-1,0.009940,0.000124,0.000000,0.088607
Q_ind_169_anc_2-1,0.650064,0.650687,0.528810,0.763024
Q_ind_170_anc_2-1,0.152729,0.134955,0.000000,0.439925
Q_ind_171_anc_2-1,0.001953,0.000014,0.000000,0.019307
Q_ind_172_anc_2-1,0.001978,0.000013,0.000000,0.018640
Q_ind_173_anc_2-1,0.000243,0.000001,0.000000,0.002385
Q_ind_174_anc_2-1,0.000572,0.000002,0.000000,0.006021
Q_ind_175_anc_2-1,0.000397,0.000002,0.000000,0.004064
Q_ind_176_anc_2-1,0.000285,0.000001,0.000000,0.002853
