param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_86_pop_0,0.095226,0.094636,0.061901,0.132714
q_ind_87_pop_0,0.008922,0.003556,0.000000,0.043346
q_ind_88_pop_0,0.004775,0.002024,0.000000,0.023570
q_ind_89_pop_0,0.008028,0.004073,0.000000,0.031234
q_ind_90_pop_0,0.048141,0.048169,0.008642,0.082628
q_ind_91_pop_0,0.001230,0.000155,0.000000,0.008855
q_ind_92_pop_0,0.001252,0.000223,0.000000,0.008617
q_ind_93_pop_0,0.000720,0.000107,0.000000,0.005206
q_ind_94_pop_0,0.007264,0.004143,0.000000,0.026054
q_ind_95_pop_0,0.001052,0.000144,0.000000,0.007862
q_ind_96_pop_0,0.066284,0.066212,0.038118,0.096311
q_ind_97_pop_0,0.010168,0.004153,0.000000,0.046618
q_ind_98_pop_0,0.297754,0.297305,0.250091,0.347954
q_ind_99_pop_0,0.278380,0.278626,0.231048,0.325304
q_ind_100_pop_0,0.320843,0.320620,0.264641,0.380434
q_ind_101_pop_0,0.294423,0.293875,0.250391,0.342019
q_ind_102_pop_0,0.318271,0.317730,0.272122,0.368174
q_ind_103_pop_0,0.177931,0.178114,0.118898,0.230885
q_ind_104_pop_0,0.246608,0.245942,0.194111,0.302549
q_ind_105_pop_0,0.294765,0.294340,0.231712,0.357849
q_ind_106_pop_0,0.034770,0.033857,0.000095,0.076089
q_ind_107_pop_0,0.007981,0.003654,0.000000,0.035348
q_ind_108_pop_0,0.002618,0.000421,0.000000,0.017593
q_ind_109_pop_0,0.024288,0.021519,0.000004,0.060947
q_ind_110_pop_0,0.002228,0.000437,0.000000,0.014632
q_ind_111_pop_0,0.004309,0.000807,0.000000,0.027881
q_ind_112_pop_0,0.007159,0.002245,0.000000,0.037509
q_ind_113_pop_0,0.007142,0.002545,0.000000,0.033084
q_ind_114_pop_0,0.057490,0.061811,0.000011,0.102532
q_ind_115_pop_0,0.001861,0.000355,0.000000,0.011991
q_ind_116_pop_0,0.013596,0.011381,0.000000,0.041672
q_ind_117_pop_0,0.001393,0.000265,0.000000,0.009283
q_ind_118_pop_0,0.003497,0.000853,0.000000,0.020241
q_ind_119_pop_0,0.002702,0.000566,0.000000,0.016790
q_ind_120_pop_0,0.002899,0.000655,0.000000,0.016951
q_ind_121_pop_0,0.002876,0.000575,0.000000,0.019434
q_ind_122_pop_0,0.003721,0.000619,0.000000,0.022595
q_ind_123_pop_0,0.028707,0.026704,0.000025,0.069263
q_ind_124_pop_0,0.038654,0.038416,0.006643,0.072129
q_ind_125_pop_0,0.034225,0.033314,0.002409,0.070861
q_ind_126_pop_0,0.030529,0.029156,0.000002,0.077481
q_ind_127_pop_0,0.050982,0.049609,0.021547,0.088055
q_ind_128_pop_0,0.079030,0.078299,0.047482,0.114447
q_ind_129_pop_0,0.072363,0.072261,0.038344,0.107276
q_ind_130_pop_0,0.026803,0.026755,0.000018,0.060033
q_ind_131_pop_0,0.048225,0.048029,0.014350,0.083706
q_ind_132_pop_0,0.103160,0.102204,0.073630,0.138269
q_ind_133_pop_0,0.061948,0.061269,0.031237,0.095967
q_ind_134_pop_0,0.055160,0.055248,0.019773,0.090155
q_ind_135_pop_0,0.000667,0.000107,0.000000,0.004519
q_ind_136_pop_0,0.001560,0.000314,0.000000,0.009578
q_ind_137_pop_0,0.000701,0.000124,0.000000,0.004612
q_ind_138_pop_0,0.000727,0.000115,0.000000,0.004803
q_ind_139_pop_0,0.000752,0.000115,0.000000,0.005236
q_ind_140_pop_0,0.000946,0.000171,0.000000,0.006328
q_ind_141_pop_0,0.001762,0.000382,0.000000,0.010597
q_ind_142_pop_0,0.000486,0.000068,0.000000,0.003640
q_ind_143_pop_0,0.001318,0.000227,0.000000,0.009170
q_ind_144_pop_0,0.053774,0.053727,0.016314,0.093389
q_ind_145_pop_0,0.067987,0.069743,0.020048,0.111796
q_ind_146_pop_0,0.057601,0.055783,0.019195,0.103299
q_ind_147_pop_0,0.179981,0.178947,0.143929,0.222581
q_ind_148_pop_0,0.040414,0.040293,0.007275,0.069466
q_ind_149_pop_0,0.006710,0.001799,0.000000,0.037402
q_ind_150_pop_0,0.002652,0.000472,0.000000,0.016523
q_ind_151_pop_0,0.020878,0.019458,0.000001,0.053749
q_ind_152_pop_0,0.019177,0.016728,0.000000,0.056638
q_ind_153_pop_0,0.002436,0.000480,0.000000,0.015620
q_ind_154_pop_0,0.127526,0.126180,0.086989,0.182028
q_ind_155_pop_0,0.029917,0.029255,0.008193,0.055515
q_ind_156_pop_0,0.001283,0.000183,0.000000,0.008916
q_ind_157_pop_0,0.000674,0.000113,0.000000,0.004755
q_ind_158_pop_0,0.000703,0.000114,0.000000,0.004965
q_ind_159_pop_0,0.000653,0.000111,0.000000,0.004459
q_ind_160_pop_0,0.010293,0.006278,0.000000,0.039917
q_ind_161_pop_0,0.000752,0.000134,0.000000,0.004906
q_ind_162_pop_0,0.000835,0.000139,0.000000,0.005990
q_ind_163_pop_0,0.014295,0.011629,0.000003,0.047656
q_ind_164_pop_0,0.433835,0.433291,0.382833,0.488468
q_ind_165_pop_0,0.453342,0.453671,0.404486,0.503448
q_ind_166_pop_0,0.475011,0.473657,0.422565,0.532937
q_ind_167_pop_0,0.484418,0.483936,0.431471,0.540679
q_ind_168_pop_0,0.366222,0.365208,0.318307,0.422244
q_ind_169_pop_0,0.443807,0.443977,0.387731,0.499240
q_ind_170_pop_0,0.002976,0.000354,0.000000,0.020969
q_ind_171_pop_0,0.005065,0.001069,0.000000,0.025616
q_ind_172_pop_0,0.000494,0.000080,0.000000,0.003466
q_ind_173_pop_0,0.002459,0.000352,0.000000,0.017224
q_ind_174_pop_0,0.001103,0.000179,0.000000,0.007927
q_ind_175_pop_0,0.000874,0.000149,0.000000,0.006008
q_ind_176_pop_0,0.002037,0.000281,0.000000,0.015267
q_ind_177_pop_0,0.318645,0.317706,0.274299,0.369038
q_ind_178_pop_0,0.001810,0.000286,0.000000,0.012992
q_ind_179_pop_0,0.003338,0.000614,0.000000,0.021750
q_ind_180_pop_0,0.001580,0.000258,0.000000,0.011040
q_ind_181_pop_0,0.002689,0.000658,0.000000,0.016297
q_ind_182_pop_0,0.003118,0.000589,0.000000,0.020090
q_ind_183_pop_0,0.001666,0.000280,0.000000,0.010963
q_ind_184_pop_0,0.099620,0.098681,0.064381,0.138535
q_ind_185_pop_0,0.001857,0.000441,0.000000,0.011416
q_ind_186_pop_0,0.132207,0.131623,0.100035,0.165714
q_ind_187_pop_0,0.006504,0.003396,0.000000,0.026413
q_ind_188_pop_0,0.128480,0.127593,0.091459,0.169117
q_ind_189_pop_0,0.058990,0.058539,0.013424,0.107019
q_ind_190_pop_0,0.041959,0.039557,0.006449,0.086983
q_ind_191_pop_0,0.050893,0.052533,0.000500,0.098958
q_ind_192_pop_0,0.071078,0.072583,0.025175,0.113638
q_ind_193_pop_0,0.064591,0.064880,0.023107,0.105275
q_ind_194_pop_0,0.038795,0.039647,0.000054,0.081610
q_ind_195_pop_0,0.064160,0.063880,0.027048,0.104825
q_ind_196_pop_0,0.017449,0.010463,0.000000,0.067843
q_ind_197_pop_0,0.059643,0.056916,0.021991,0.111237
q_ind_198_pop_0,0.051410,0.051178,0.014035,0.094676
q_ind_199_pop_0,0.199749,0.199519,0.162048,0.238602
q_ind_200_pop_0,0.089421,0.088838,0.062596,0.119335
q_ind_201_pop_0,0.247371,0.247355,0.203550,0.294994
q_ind_202_pop_0,0.201185,0.200305,0.162522,0.242538
q_ind_203_pop_0,0.250638,0.251055,0.198599,0.301014
q_ind_204_pop_0,0.237748,0.237134,0.196976,0.280396
q_ind_205_pop_0,0.230320,0.229994,0.184385,0.279980
q_ind_206_pop_0,0.216207,0.215893,0.173719,0.262183
q_ind_207_pop_0,0.172791,0.171283,0.134648,0.218347
q_ind_208_pop_0,0.223116,0.223076,0.175357,0.270542
q_ind_209_pop_0,0.205047,0.204641,0.164750,0.247356
q_ind_210_pop_0,0.817206,0.813467,0.748798,0.913269
q_ind_211_pop_0,0.766283,0.761686,0.704430,0.877192
q_ind_212_pop_0,0.791829,0.786116,0.727675,0.903633
q_ind_213_pop_0,0.800262,0.795474,0.725039,0.931896
q_ind_214_pop_0,0.743379,0.741214,0.668826,0.845761
q_ind_215_pop_0,0.797871,0.794377,0.730715,0.899524
q_ind_216_pop_0,0.647252,0.643376,0.578334,0.752776
q_ind_217_pop_0,0.677775,0.674220,0.613838,0.771522
q_ind_218_pop_0,0.751978,0.748291,0.689221,0.847247
q_ind_219_pop_0,0.571954,0.566561,0.505824,0.677642
q_ind_220_pop_0,0.806023,0.800818,0.737666,0.904813
q_ind_221_pop_0,0.573976,0.572984,0.504167,0.650503
q_ind_0_pop_1,0.053070,0.053069,0.028517,0.077941
q_ind_1_pop_1,0.031090,0.030957,0.000012,0.071964
q_ind_2_pop_1,0.027897,0.025012,0.000000,0.077190
q_ind_3_pop_1,0.007688,0.003124,0.000000,0.033724
q_ind_4_pop_1,0.128624,0.123617,0.089195,0.192779
q_ind_5_pop_1,0.010951,0.006465,0.000000,0.040437
q_ind_6_pop_1,0.026010,0.024831,0.000001,0.066415
q_ind_7_pop_1,0.012897,0.007447,0.000000,0.049506
q_ind_8_pop_1,0.021446,0.018028,0.000000,0.070440
q_ind_9_pop_1,0.004967,0.000679,0.000000,0.032910
q_ind_10_pop_1,0.011090,0.003860,0.000000,0.047753
q_ind_11_pop_1,0.008990,0.002584,0.000000,0.046456
q_ind_12_pop_1,0.110653,0.101378,0.052883,0.219510
q_ind_13_pop_1,0.086488,0.083958,0.000409,0.204568
q_ind_14_pop_1,0.073192,0.066745,0.000552,0.170206
q_ind_15_pop_1,0.090013,0.083312,0.032893,0.182244
q_ind_16_pop_1,0.103088,0.097831,0.050274,0.191386
q_ind_17_pop_1,0.062634,0.056543,0.004838,0.150525
q_ind_18_pop_1,0.074020,0.069956,0.026780,0.150944
q_ind_19_pop_1,0.112969,0.108068,0.067394,0.184090
q_ind_20_pop_1,0.544068,0.537320,0.477452,0.648071
q_ind_21_pop_1,0.520147,0.513397,0.458045,0.621257
q_ind_22_pop_1,0.531823,0.527775,0.469602,0.620221
q_ind_23_pop_1,0.406465,0.400589,0.344327,0.517438
q_ind_24_pop_1,0.488023,0.482719,0.423740,0.587409
q_ind_25_pop_1,0.564217,0.558572,0.501917,0.663787
q_ind_26_pop_1,0.535738,0.532319,0.471098,0.619233
q_ind_27_pop_1,0.529851,0.523003,0.467583,0.627815
q_ind_28_pop_1,0.536052,0.530468,0.464642,0.643507
q_ind_29_pop_1,0.509933,0.505235,0.444727,0.605158
q_ind_30_pop_1,0.005503,0.002367,0.000000,0.025414
q_ind_31_pop_1,0.014953,0.011920,0.000000,0.048895
q_ind_32_pop_1,0.014687,0.010491,0.000000,0.047526
q_ind_33_pop_1,0.002590,0.000381,0.000000,0.018101
q_ind_34_pop_1,0.004013,0.000836,0.000000,0.025153
q_ind_35_pop_1,0.000637,0.000096,0.000000,0.004323
q_ind_36_pop_1,0.002002,0.000438,0.000000,0.011980
q_ind_37_pop_1,0.002539,0.000465,0.000000,0.016658
q_ind_38_pop_1,0.061949,0.061935,0.009292,0.113257
q_ind_39_pop_1,0.025042,0.022498,0.000002,0.067522
q_ind_40_pop_1,0.070814,0.068604,0.023428,0.124175
q_ind_41_pop_1,0.001245,0.000203,0.000000,0.009302
q_ind_42_pop_1,0.001302,0.000221,0.000000,0.008995
q_ind_43_pop_1,0.001907,0.000339,0.000000,0.012655
q_ind_44_pop_1,0.001085,0.000185,0.000000,0.007504
q_ind_45_pop_1,0.001183,0.000204,0.000000,0.008363
q_ind_46_pop_1,0.001351,0.000199,0.000000,0.010368
q_ind_47_pop_1,0.001090,0.000210,0.000000,0.007519
q_ind_48_pop_1,0.001574,0.000250,0.000000,0.011971
q_ind_49_pop_1,0.000943,0.000144,0.000000,0.006743
q_ind_50_pop_1,0.000824,0.000127,0.000000,0.005978
q_ind_51_pop_1,0.001615,0.000160,0.000000,0.013378
q_ind_52_pop_1,0.001122,0.000127,0.000000,0.009454
q_ind_53_pop_1,0.003009,0.000348,0.000000,0.024590
q_ind_54_pop_1,0.047470,0.048053,0.000144,0.091707
q_ind_55_pop_1,0.000746,0.000107,0.000000,0.005452
q_ind_56_pop_1,0.002808,0.000320,0.000000,0.022809
q_ind_57_pop_1,0.001926,0.000236,0.000000,0.016343
q_ind_58_pop_1,0.001238,0.000177,0.000000,0.008601
q_ind_59_pop_1,0.001418,0.000208,0.000000,0.010107
q_ind_60_pop_1,0.053800,0.054187,0.000041,0.116594
q_ind_61_pop_1,0.030142,0.010459,0.000000,0.106866
q_ind_62_pop_1,0.081383,0.081950,0.028823,0.139619
q_ind_63_pop_1,0.065381,0.060266,0.015905,0.141259
q_ind_64_pop_1,0.056019,0.053890,0.013326,0.107371
q_ind_65_pop_1,0.067175,0.068600,0.009682,0.118545
q_ind_66_pop_1,0.114432,0.113913,0.060818,0.171842
q_ind_67_pop_1,0.086892,0.084169,0.039988,0.156271
q_ind_68_pop_1,0.041399,0.039797,0.002096,0.085031
q_ind_69_pop_1,0.372123,0.369411,0.311901,0.447113
q_ind_70_pop_1,0.385628,0.383728,0.330393,0.453508
q_ind_71_pop_1,0.365434,0.363671,0.303413,0.436559
q_ind_72_pop_1,0.414391,0.412346,0.359108,0.487233
q_ind_73_pop_1,0.379483,0.378669,0.323735,0.440168
q_ind_74_pop_1,0.390680,0.389311,0.316778,0.470289
q_ind_75_pop_1,0.412050,0.410456,0.349533,0.479566
q_ind_76_pop_1,0.388573,0.384708,0.328856,0.462031
q_ind_77_pop_1,0.369607,0.367961,0.305978,0.444776
q_ind_78_pop_1,0.371508,0.370140,0.311878,0.447152
q_ind_79_pop_1,0.406889,0.404623,0.350273,0.475223
q_ind_80_pop_1,0.012871,0.009444,0.000000,0.047104
q_ind_81_pop_1,0.001815,0.000297,0.000000,0.013914
q_ind_82_pop_1,0.003136,0.000627,0.000000,0.020584
q_ind_83_pop_1,0.000900,0.000154,0.000000,0.006053
q_ind_84_pop_1,0.004478,0.001096,0.000000,0.025885
q_ind_85_pop_1,0.002218,0.000415,0.000000,0.014147
q_ind_86_pop_1,0.058841,0.056631,0.026206,0.101974
q_ind_87_pop_1,0.004309,0.000889,0.000000,0.024378
q_ind_88_pop_1,0.002921,0.000576,0.000000,0.019422
q_ind_89_pop_1,0.004372,0.001095,0.000000,0.022408
q_ind_90_pop_1,0.262164,0.259983,0.208602,0.337156
q_ind_91_pop_1,0.136021,0.134588,0.092006,0.185730
q_ind_92_pop_1,0.001272,0.000208,0.000000,0.009219
q_ind_93_pop_1,0.000594,0.000090,0.000000,0.004327
q_ind_94_pop_1,0.001779,0.000299,0.000000,0.012573
q_ind_95_pop_1,0.000559,0.000100,0.000000,0.003653
q_ind_96_pop_1,0.194281,0.193199,0.148208,0.245314
q_ind_97_pop_1,0.029468,0.030325,0.000006,0.062511
q_ind_98_pop_1,0.117508,0.112609,0.064365,0.188593
q_ind_99_pop_1,0.163118,0.161977,0.096273,0.235345
q_ind_100_pop_1,0.134188,0.133445,0.063058,0.210158
q_ind_101_pop_1,0.158068,0.156642,0.096715,0.228492
q_ind_102_pop_1,0.123886,0.126146,0.055183,0.194748
