param,mean,median,ci_0.950_LB,ci_0.950_UB
Q_ind_1_anc_1-1,0.000053,0.000000,0.000000,0.000503
Q_ind_2_anc_1-1,0.000242,0.000000,0.000000,0.002536
Q_ind_3_anc_1-1,0.000257,0.000000,0.000000,0.002728
Q_ind_4_anc_1-1,0.000915,0.000000,0.000000,0.013579
Q_ind_5_anc_1-1,0.000038,0.000000,0.000000,0.000335
Q_ind_6_anc_1-1,0.004779,0.000000,0.000000,0.048383
Q_ind_7_anc_1-1,0.000158,0.000000,0.000000,0.001511
Q_ind_8_anc_1-1,0.000367,0.000000,0.000000,0.003897
Q_ind_9_anc_1-1,0.002596,0.000000,0.000000,0.040570
Q_ind_10_anc_1-1,0.000164,0.000000,0.000000,0.001759
Q_ind_11_anc_1-1,0.009063,0.000000,0.000000,0.071371
Q_ind_12_anc_1-1,0.000621,0.000000,0.000000,0.008226
Q_ind_13_anc_1-1,0.000151,0.000000,0.000000,0.001215
Q_ind_14_anc_1-1,0.000208,0.000000,0.000000,0.002576
Q_ind_15_anc_1-1,0.000098,0.000000,0.000000,0.001018
Q_ind_16_anc_1-1,0.000165,0.000000,0.000000,0.001977
Q_ind_17_anc_1-1,0.000144,0.000000,0.000000,0.001502
Q_ind_18_anc_1-1,0.000536,0.000000,0.000000,0.006827
Q_ind_19_anc_1-1,0.000058,0.000000,0.000000,0.000524
Q_ind_20_anc_1-1,0.000046,0.000000,0.000000,0.000536
Q_ind_21_anc_1-1,0.004045,0.000000,0.000000,0.046812
Q_ind_22_anc_1-1,0.000413,0.000000,0.000000,0.005372
Q_ind_23_anc_1-1,0.001328,0.000000,0.000000,0.016274
Q_ind_24_anc_1-1,0.000157,0.000000,0.000000,0.001466
Q_ind_25_anc_1-1,0.008881,0.000000,0.000000,0.129514
Q_ind_26_anc_1-1,0.001112,0.000000,0.000000,0.016884
Q_ind_27_anc_1-1,0.000368,0.000000,0.000000,0.004424
Q_ind_28_anc_1-1,0.000549,0.000000,0.000000,0.007024
Q_ind_29_anc_1-1,0.000309,0.000000,0.000000,0.003249
Q_ind_30_anc_1-1,0.000564,0.000000,0.000000,0.005459
Q_ind_31_anc_1-1,0.000056,0.000000,0.000000,0.000503
Q_ind_32_anc_1-1,0.020279,0.000000,0.000000,0.107914
Q_ind_33_anc_1-1,0.000318,0.000000,0.000000,0.002453
Q_ind_34_anc_1-1,0.000200,0.000000,0.000000,0.002459
Q_ind_35_anc_1-1,0.000208,0.000000,0.000000,0.001937
Q_ind_36_anc_1-1,0.000049,0.000000,0.000000,0.000389
Q_ind_37_anc_1-1,0.000098,0.000000,0.000000,0.001146
Q_ind_38_anc_1-1,0.000070,0.000000,0.000000,0.000499
Q_ind_39_anc_1-1,0.000038,0.000000,0.000000,0.000325
Q_ind_40_anc_1-1,0.004026,0.000000,0.000000,0.061063
Q_ind_41_anc_1-1,0.000201,0.000000,0.000000,0.001668
Q_ind_42_anc_1-1,0.000482,0.000000,0.000000,0.004438
Q_ind_43_anc_1-1,0.001836,0.000000,0.000000,0.024870
Q_ind_44_anc_1-1,0.003515,0.000000,0.000000,0.044001
Q_ind_45_anc_1-1,0.002470,0.000000,0.000000,0.031392
Q_ind_46_anc_1-1,0.002535,0.000000,0.000000,0.033944
Q_ind_47_anc_1-1,0.002644,0.000000,0.000000,0.037896
Q_ind_48_anc_1-1,0.000307,0.000000,0.000000,0.002837
Q_ind_49_anc_1-1,0.007096,0.000000,0.000000,0.060474
Q_ind_50_anc_1-1,0.000917,0.000000,0.000000,0.012737
Q_ind_51_anc_1-1,0.000092,0.000000,0.000000,0.001026
Q_ind_52_anc_1-1,0.000157,0.000000,0.000000,0.001263
Q_ind_53_anc_1-1,0.000411,0.000000,0.000000,0.005473
Q_ind_54_anc_1-1,0.000305,0.000000,0.000000,0.002720
Q_ind_55_anc_1-1,0.000145,0.000000,0.000000,0.001595
Q_ind_56_anc_1-1,0.000159,0.000000,0.000000,0.001512
Q_ind_57_anc_1-1,0.000077,0.000000,0.000000,0.000611
Q_ind_58_anc_1-1,0.000151,0.000000,0.000000,0.001900
