"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","q_6","lb_q_6","ub_q_6","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5","Q_6_1","lb_Q_6_1","ub_Q_6_1","Q_6_2","lb_Q_6_2","ub_Q_6_2","Q_6_3","lb_Q_6_3","ub_Q_6_3","Q_6_4","lb_Q_6_4","ub_Q_6_4","Q_6_5","lb_Q_6_5","ub_Q_6_5","Q_6_6","lb_Q_6_6","ub_Q_6_6"
"PH_BB_10.sorted.bam","10","BB",0.003686,0,0.022649,0.973118,0.92833,0.999558,0.004217,0,0.025472,0.002722,0,0.019436,0.002033,0,0.014679,0.014224,0,0.053106,0.000544,0,0.007867,0.00104,0,0.012137,0.962789,0.891051,0.999504,0.002205,0,0.028695,0.000475,0,0.006013,0.000192,0,0.002426,0.000893,0,0.011232,0.001292,0,0.018589,0.000777,0,0.010667,0.000349,0,0.004309,0.000886,0,0.011708,0.000632,0,0.007492,0.000521,0,0.006107,0.000438,0,0.005112,0.000141,0,0.001724,0.001259,0,0.015401,0.017219,0,0.099765,0.004071,0,0.040395,0.001346,0,0.016716,0.001306,0,0.017994,0.001623,0,0.021744
"PH_BB_1.sorted.bam","1","BB",0.004925,0,0.027764,0.957407,0.91625,0.994535,0.025101,2.3e-05,0.056483,0.004278,0,0.025119,0.002338,0,0.017269,0.005951,0,0.027546,0.00058,0,0.007796,0.000631,0,0.006195,0.9385,0.866667,0.993165,0.005843,0,0.05013,0.033387,0,0.111799,0.000621,0,0.008556,0.000816,0,0.012102,0.001806,0,0.023108,0.002186,0,0.034336,0.00078,0,0.010801,0.00085,0,0.012505,0.000795,0,0.008135,0.001643,0,0.026601,0.000498,0,0.006039,0.000281,0,0.003435,0.000551,0,0.006841,0.001195,0,0.016837,0.005902,0,0.049153,0.001688,0,0.024657,0.000326,0,0.003994,0.001119,0,0.014342
"PH_BB_2.sorted.bam","2","BB",0.001657,0,0.013389,0.9775,0.939015,0.999817,0.013671,0,0.045844,0.003829,0,0.023429,0.001862,0,0.013769,0.001482,0,0.01085,0.000122,0,0.001452,0.000506,0,0.005096,0.967418,0.896392,0.99978,0.001435,0,0.01966,0.017093,0,0.090133,0.001479,0,0.016209,0.000544,0,0.006289,0.001268,0,0.017707,0.003637,0,0.038611,0.000501,0,0.006687,0.00033,0,0.004511,0.00096,0,0.013168,0.001118,0,0.01482,0.000647,0,0.009121,0.000151,0,0.001812,0.000254,0,0.00336,0.000337,0,0.004156,0.0011,0,0.014804,0.000559,0,0.006966,0.000366,0,0.004574,0.000174,0,0.002042
"PH_BB_3.sorted.bam","3","BB",0.009516,0,0.049361,0.872732,0.808577,0.928623,0.07105,0.039113,0.105301,0.020511,0,0.084574,0.005046,0,0.024504,0.021144,0,0.061346,0.000231,0,0.002791,0.00871,0,0.091976,0.792555,0.649244,0.899898,0.004407,0,0.060554,0.116436,0,0.204575,0.000323,0,0.004312,0.002833,0,0.03187,0.019608,0,0.165608,0.005123,0,0.068716,0.001567,0,0.02599,0.001018,0,0.012641,0.001187,0,0.018649,0.002566,0,0.035178,0.001403,0,0.018366,0.000126,0,0.001483,0.001602,0,0.02151,0.014413,0,0.111033,0.012921,0,0.099707,0.008921,0,0.073903,0.003666,0,0.036784,0.000382,0,0.003434
"PH_BB_4.sorted.bam","4","BB",0.00406,0,0.030805,0.965494,0.912527,0.999844,0.001738,0,0.013982,0.0153,0,0.059694,0.000669,0,0.005728,0.012739,0,0.04737,0.00048,0,0.005929,0.002227,0,0.030308,0.9553,0.877424,0.99982,0.000529,0,0.006147,0.000275,0,0.003101,0.000222,0,0.003076,0.003326,0,0.043247,0.005648,0,0.072235,0.000875,0,0.011725,0.00533,0,0.051059,0.000225,0,0.002094,0.000162,0,0.001797,0.000192,0,0.002391,0.000294,0,0.00296,0.000101,0,0.001205,0.000854,0,0.011705,0.012076,0,0.089826,0.00116,0,0.016913,0.009798,0,0.068095,0.000261,0,0.003019,0.000665,0,0.009934
"PH_BB_5.sorted.bam","5","BB",0.001761,0,0.015195,0.973133,0.939508,0.999821,0.020316,0,0.050991,0.001081,0,0.009633,0.0025,0,0.017193,0.001209,0,0.009488,0.000305,0,0.003687,0.000695,0,0.006863,0.953929,0.889016,0.999786,0.001371,0,0.021032,0.035135,0,0.100132,0.000336,0,0.004217,0.000191,0,0.002328,0.000294,0,0.003035,0.000898,0,0.012122,0.000172,0,0.001807,0.000504,0,0.005084,0.001294,0,0.017044,0.00211,0,0.026176,0.000182,0,0.002271,0.000296,0,0.004015,0.000152,0,0.001849,0.00099,0,0.010859,0.000446,0,0.006134,0.000252,0,0.003091,0.00032,0,0.003272,0.00013,0,0.001646
"PH_BB_6.sorted.bam","6","BB",0.013601,0,0.060558,0.975296,0.92462,0.99989,0.004963,0,0.029335,0.002764,0,0.023252,0.001027,0,0.008107,0.002349,0,0.015676,0.002092,0,0.026525,0.014574,0,0.115422,0.965224,0.872041,0.999846,0.004739,0,0.048414,0.002709,0,0.03588,0.000231,0,0.002874,0.00139,0,0.019672,0.001905,0,0.021887,0.000706,0,0.007693,0.000436,0,0.005543,0.000448,0,0.005278,0.000292,0,0.003316,0.00035,0,0.004483,0.00021,0,0.002636,0.000128,0,0.001408,0.001867,0,0.023068,0.000662,0,0.008297,0.000961,0,0.014242,0.000446,0,0.005335,0.000499,0,0.00625,0.000132,0,0.001368
"PH_BB_7.sorted.bam","7","BB",0.002655,0,0.019155,0.970435,0.931094,0.999629,0.013301,0,0.042486,0.002972,0,0.020542,0.00767,0,0.029379,0.002968,0,0.019361,0.000366,0,0.005058,0.001023,0,0.012059,0.960744,0.89713,0.999536,0.002208,0,0.030585,0.013141,0,0.08189,0.000413,0,0.005081,0.000265,0,0.003787,0.000726,0,0.007547,0.002671,0,0.033543,0.000297,0,0.003732,0.000766,0,0.010433,0.003723,0,0.042006,0.005991,0,0.045528,0.001145,0,0.013297,0.000869,0,0.00979,0.000318,0,0.004071,0.000769,0,0.009268,0.001764,0,0.024482,0.000542,0,0.007838,0.001977,0,0.025675,0.000283,0,0.003016
"PH_BB_8.sorted.bam","8","BB",0.006196,0,0.030649,0.959714,0.911787,0.997617,0.016887,0,0.040365,0.005324,0,0.031722,0.003307,0,0.017808,0.008573,0,0.038439,0.000528,0,0.006133,0.001944,0,0.026004,0.951507,0.882518,0.997262,0.006787,0,0.051085,0.007497,0,0.066897,0.002205,0,0.022778,0.001398,0,0.019944,0.002393,0,0.033776,0.002878,0,0.040093,0.000618,0,0.007803,0.000519,0,0.007294,0.000465,0,0.004909,0.003558,0,0.030675,0.000498,0,0.006962,0.000517,0,0.006657,0.00069,0,0.008572,0.004114,0,0.047264,0.008641,0,0.061771,0.002246,0,0.031714,0.00054,0,0.006627,0.000457,0,0.006003
"PH_BB_9.sorted.bam","9","BB",0.016968,0,0.046333,0.945596,0.897937,0.997295,0.029917,1.6e-05,0.061847,0.002065,0,0.015901,0.002172,0,0.015066,0.003283,0,0.024243,0.000245,0,0.002797,0.00166,0,0.021714,0.931784,0.858299,0.996825,0.029574,0,0.089495,0.023625,0,0.117909,0.000213,0,0.002662,0.000845,0,0.011091,0.000934,0,0.010752,0.000746,0,0.008364,0.000357,0,0.003621,0.00062,0,0.008855,0.000854,0,0.009819,0.001555,0,0.02274,0.000465,0,0.005242,0.000166,0,0.001904,0.000747,0,0.009411,0.00055,0,0.00657,0.003909,0,0.045464,0.000426,0,0.00507,0.000518,0,0.00688,0.000208,0,0.002392
"PH_BC_10.sorted.bam","10","BC",0.008391,0,0.036541,0.013172,0,0.067665,0.000926,0,0.007305,0.916044,0.86214,0.960454,0.009345,0,0.036539,0.052122,0.018762,0.086232,0.000423,0,0.005938,0.001672,0,0.028626,0.001499,0,0.020181,0.000713,0,0.00948,0.000262,0,0.003343,7.2e-05,0,0.000838,0.002911,0,0.042385,0.016535,0,0.130547,0.000258,0,0.003463,0.854175,0.756711,0.93273,0.008515,0,0.059921,0.004446,0,0.047934,0.000245,0,0.002788,0.003882,0,0.049759,0.000322,0,0.004178,0.002126,0,0.033855,0.00043,0,0.004362,0.000229,0,0.002726,0.100152,0.02077,0.171677,0.000957,0,0.013826,0.000175,0,0.001915
"PH_BC_11.sorted.bam","11","BC",0.002506,0,0.020579,0.036882,0,0.091942,0.00134,0,0.010567,0.894319,0.828749,0.954768,0.001333,0,0.009985,0.06362,0.014986,0.1106,0.000419,0,0.004882,0.000625,0,0.006518,0.001162,0,0.014238,0.000435,0,0.005261,0.000585,0,0.006881,0.000217,0,0.002406,0.001482,0,0.019415,0.017579,0,0.156797,0.00028,0,0.00255,0.860415,0.740145,0.947098,0.000543,0,0.006934,0.00033,0,0.003621,0.000327,0,0.004485,0.000694,0,0.006871,0.000239,0,0.002499,0.001089,0,0.012029,0.05232,0,0.156271,0.00062,0,0.006804,0.047773,0,0.209679,0.000292,0,0.003564,0.012573,0,0.083664
"PH_BC_1.sorted.bam","1","BC",0.010529,0,0.059327,0.090235,0.027028,0.157115,0.001341,0,0.010308,0.854391,0.780391,0.925954,0.018751,0,0.052535,0.024752,0,0.059637,0.00124,0,0.014442,0.002659,0,0.035451,0.001242,0,0.017079,0.000532,0,0.006453,0.000517,0,0.006257,8.5e-05,0,0.001067,0.012022,0,0.116645,0.159582,0,0.301392,0.000358,0,0.004158,0.76047,0.614576,0.917475,0.001752,0,0.022633,0.005294,0,0.062628,0.000642,0,0.008721,0.004012,0,0.04537,0.000433,0,0.004759,0.001612,0,0.023451,0.009934,0,0.091855,0.000462,0,0.005539,0.011868,0,0.089931,0.024936,0,0.096068,0.000346,0,0.003989
"PH_BC_2.sorted.bam","2","BC",0.004074,0,0.028192,0.002868,0,0.022002,0.001237,0,0.009509,0.978382,0.926062,0.999921,0.003458,0,0.021616,0.009981,0,0.053569,0.000875,0,0.012993,0.000596,0,0.008288,0.000395,0,0.004807,0.00042,0,0.005296,0.000324,0,0.003828,0.000174,0,0.002185,0.003475,0,0.039622,0.002136,0,0.027782,0.000272,0,0.002777,0.966683,0.867173,0.999902,0.000926,0,0.01282,0.001018,0,0.014594,0.000526,0,0.006861,0.00195,0,0.025944,0.00062,0,0.007759,0.000981,0,0.013916,0.00087,0,0.011188,0.000585,0,0.007926,0.015566,0,0.102937,0.001255,0,0.01571,0.000353,0,0.003977
"PH_BC_3.sorted.bam","3","BC",0.006659,0,0.039673,0.011155,0,0.063855,0.002103,0,0.017294,0.910234,0.859559,0.951412,0.006048,0,0.035179,0.063801,0.0295,0.099318,0.000329,0,0.004217,0.001591,0,0.021904,0.001773,0,0.021988,0.001101,0,0.014997,0.000755,0,0.01005,0.000185,0,0.002463,0.006581,0,0.075014,0.01142,0,0.120971,0.000807,0,0.011777,0.840702,0.744053,0.922102,0.002123,0,0.028912,0.003391,0,0.041032,0.000427,0,0.004925,0.001327,0,0.017068,0.000139,0,0.001553,0.001263,0,0.015705,0.001605,0,0.021363,0.000745,0,0.008539,0.118929,5e-06,0.195395,0.004551,0,0.061265,0.000255,0,0.002846
"PH_BC_4.sorted.bam","4","BC",0.015534,0,0.066702,0.002992,0,0.024243,0.001268,0,0.009607,0.958213,0.911984,0.998589,0.004297,0,0.02706,0.017695,0,0.062353,0.000588,0,0.008084,0.000862,0,0.013572,0.00017,0,0.001748,0.000765,0,0.010006,0.000394,0,0.004675,0.000115,0,0.001327,0.02149,0,0.127078,0.001172,0,0.007542,0.000437,0,0.005164,0.933571,0.845573,0.998235,0.003183,0,0.035181,0.000505,0,0.005565,0.000249,0,0.00303,0.001486,0,0.02064,0.000194,0,0.002478,0.003593,0,0.042861,0.002711,0,0.040073,0.00046,0,0.00585,0.0247,0,0.122164,0.002783,0,0.03687,0.000571,0,0.008079
"PH_BC_5.sorted.bam","5","BC",0.039738,0.000507,0.089422,0.013879,0,0.061775,0.001923,0,0.012772,0.875277,0.81527,0.929265,0.011977,0,0.044359,0.057206,0.022177,0.093422,0.000853,0,0.011366,0.008188,0,0.080539,0.001084,0,0.013623,0.001169,0,0.015672,0.000696,0,0.009529,0.000135,0,0.001434,0.04768,0,0.171087,0.010178,0,0.113345,0.000544,0,0.007787,0.792997,0.692255,0.881094,0.018526,0,0.085985,0.002259,0,0.03081,0.000586,0,0.007957,0.000924,0,0.012187,0.000143,0,0.001799,0.002206,0,0.032699,0.004269,0,0.072023,0.000582,0,0.007605,0.105235,0,0.185287,0.001374,0,0.020648,0.000373,0,0.004292
"PH_BC_6.sorted.bam","6","BC",0.022453,0,0.072824,0.007611,0,0.039338,0.000768,0,0.006573,0.947302,0.899829,0.99505,0.005062,0,0.030797,0.016805,0,0.054172,0.000504,0,0.006596,0.00143,0,0.01844,0.000536,0,0.006507,0.000315,0,0.003504,0.000225,0,0.002272,7.8e-05,0,0.000924,0.037591,0,0.144676,0.001131,0,0.01566,0.000199,0,0.002143,0.920311,0.829958,0.994497,0.001762,0,0.021531,0.000489,0,0.006577,0.000337,0,0.003954,0.00187,0,0.026732,0.000177,0,0.001829,0.0028,0,0.041969,0.010873,0,0.072287,0.000301,0,0.003314,0.013191,0,0.101127,0.005311,0,0.053982,0.000567,0,0.007465
"PH_BC_7.sorted.bam","7","BC",0.134961,0.089884,0.181674,0.200531,0.14911,0.254087,0.039396,0.01097,0.068132,0.45991,0.427994,0.495836,0.002339,0,0.016197,0.162863,0.123942,0.204329,9.3e-05,0,0.000923,0.001077,0,0.014383,0.000342,0,0.004316,0.037412,0,0.123198,0.035818,0,0.125521,8.1e-05,0,0.000856,0.230402,0.092118,0.343727,0.361381,0.213161,0.498833,0.003349,0,0.050308,0.00065,0,0.00924,0.000637,0,0.007511,0.001049,0,0.013694,0.000985,0,0.013542,0.001045,0,0.013064,6.1e-05,0,0.000735,0.000207,0,0.002,0.001054,0,0.014712,0.001066,0,0.013307,0.322343,0.240026,0.406925,0.00084,0,0.011699,0.000108,0,0.001322
"PH_BC_8.sorted.bam","8","BC",0.108239,0.05737,0.166678,0.022652,0,0.091944,0.018411,0,0.051005,0.826608,0.761816,0.886811,0.006624,0,0.036672,0.017467,0,0.051096,0.000667,0,0.007976,0.026084,0,0.17017,0.0016,0,0.020599,0.003839,0,0.046407,0.003703,0,0.05311,0.000141,0,0.001661,0.180421,0,0.322377,0.007462,0,0.110155,0.006132,0,0.079632,0.727891,0.614835,0.846187,0.002897,0,0.029922,0.001901,0,0.031062,0.00152,0,0.021556,0.001191,0,0.014702,0.00038,0,0.005165,0.001902,0,0.025421,0.002954,0,0.038916,0.021345,0,0.083916,0.002227,0,0.024858,0.004979,0,0.059498,0.000764,0,0.00983
"PH_BC_9.sorted.bam","9","BC",0.012706,0,0.060463,0.202892,0.130956,0.279164,0.053009,0.019452,0.091989,0.689865,0.612748,0.763095,0.004801,0,0.032072,0.036726,0,0.084352,0.000253,0,0.002857,0.000788,0,0.007729,0.000559,0,0.006756,0.013168,0,0.105258,0.000498,0,0.006025,2e-04,0,0.001915,0.008655,0,0.096912,0.401337,0.256102,0.553836,0.07635,0,0.179174,0.417069,0.243862,0.574959,0.001499,0,0.019366,0.000936,0,0.012553,0.002797,0,0.043413,0.002416,0,0.035244,0.000162,0,0.001975,0.000796,0,0.009771,0.001107,0,0.013008,0.012806,0,0.099385,0.056836,0,0.164617,0.001631,0,0.024941,0.000138,0,0.001583
"PH_CA_10.sorted.bam","10","CA",0.67849,0.629863,0.726591,0.000975,0,0.008161,0.001337,0,0.009522,0.000846,0,0.006668,0.000673,0,0.005346,0.317679,0.270913,0.364487,0.515697,0.418035,0.618908,0.000355,0,0.004368,0.000189,0,0.001929,0.000475,0,0.00576,0.000323,0,0.004095,0.000425,0,0.00578,0.00026,0,0.002442,0.00014,0,0.001613,0.000294,0,0.003855,0.000273,0,0.003371,0.00021,0,0.002413,0.000142,0,0.001497,0.000322,0,0.004484,0.000174,0,0.00209,0.000145,0,0.001849,0.324287,0.159177,0.487357,0.000611,0,0.008824,0.000409,0,0.005165,0.000277,0,0.002876,0.000207,0,0.002502,0.154783,0.071291,0.250389
"PH_CA_12.sorted.bam","12","CA",0.670111,0.621448,0.721467,0.001522,0,0.012517,0.001873,0,0.012802,0.001999,0,0.016935,0.001353,0,0.009876,0.323142,0.272122,0.370535,0.5051,0.408693,0.60621,0.000733,0,0.009329,0.000499,0,0.005649,0.000334,0,0.004436,0.000453,0,0.00564,0.000668,0,0.008283,0.000554,0,0.005128,0.000229,0,0.002475,0.000555,0,0.00755,0.000232,0,0.002053,0.000625,0,0.007515,0.00027,0,0.002899,0.000411,0,0.00531,0.000314,0,0.003997,0.000232,0,0.003024,0.327777,0.161175,0.505277,0.000361,0,0.004762,0.000659,0,0.007871,0.001884,0,0.027207,0.000622,0,0.00865,0.157491,0.054034,0.249773
"PH_CA_1.sorted.bam","1","CA",0.672975,0.621482,0.725328,0.001536,0,0.012542,0.001584,0,0.011831,0.001013,0,0.009014,0.001054,0,0.008903,0.321837,0.270447,0.373277,0.515635,0.412161,0.623603,0.000534,0,0.006536,0.000391,0,0.004752,0.000508,0,0.006358,0.00041,0,0.005424,0.000335,0,0.004415,0.000289,0,0.003321,0.000388,0,0.003801,0.000461,0,0.006103,0.000203,0,0.002342,0.000404,0,0.004064,0.000211,0,0.002476,0.000234,0,0.002603,0.000165,0,0.002044,0.000262,0,0.002625,0.312943,0.141326,0.499735,0.000748,0,0.010189,0.000886,0,0.011403,0.000319,0,0.003281,0.000571,0,0.007268,0.164104,0.059612,0.264901
"PH_CA_2.sorted.bam","2","CA",0.653953,0.605077,0.707228,0.001257,0,0.0091,0.002008,0,0.014179,0.001293,0,0.010651,0.000824,0,0.006488,0.340664,0.288105,0.388484,0.525433,0.42563,0.625407,0.000381,0,0.004047,0.000309,0,0.003488,0.000644,0,0.009185,0.000516,0,0.006752,0.000769,0,0.010393,0.000255,0,0.002574,0.00032,0,0.003929,0.000515,0,0.005928,0.000372,0,0.004302,0.00044,0,0.00499,0.000178,0,0.001899,0.000187,0,0.002011,0.000251,0,0.002212,0.000183,0,0.001701,0.25532,0.085262,0.415488,5e-04,0,0.005004,0.000617,0,0.007269,0.000501,0,0.007288,0.000226,0,0.002989,0.212082,0.115634,0.30545
"PH_CA_3.sorted.bam","3","CA",0.683738,0.632152,0.735784,0.000745,0,0.005942,0.000547,0,0.004234,0.001071,0,0.008414,0.000451,0,0.003959,0.313448,0.262127,0.364872,0.488908,0.372011,0.608813,0.00027,0,0.002933,0.000145,0,0.001426,0.000237,0,0.002952,0.000143,0,0.001609,0.000148,0,0.001628,0.000392,0,0.005125,0.000269,0,0.003285,0.000127,0,0.001468,0.000293,0,0.002765,0.000126,0,0.001295,0.000133,0,0.001463,0.000124,0,0.001302,0.000202,0,0.002347,0.000112,0,0.00112,0.388634,0.151671,0.623843,0.000385,0,0.00476,0.000166,0,0.002054,0.000567,0,0.008087,9.3e-05,0,0.001037,0.118525,0,0.252012
"PH_CA_4.sorted.bam","4","CA",0.647518,0.59387,0.703261,0.001438,0,0.010936,0.002967,0,0.019485,0.001807,0,0.014602,0.001455,0,0.011039,0.344814,0.291085,0.396048,0.584152,0.458213,0.687316,0.000248,0,0.003162,0.000352,0,0.00398,0.001507,0,0.021097,0.000434,0,0.006183,0.000196,0,0.001941,0.000336,0,0.003895,0.00037,0,0.004659,0.000558,0,0.007322,0.000246,0,0.002249,0.000507,0,0.004434,0.000336,0,0.003934,0.000699,0,0.008604,0.000324,0,0.004104,0.000243,0,0.002627,0.124136,0,0.336473,0.000785,0,0.010701,0.002345,0,0.030546,0.001535,0,0.021304,0.000557,0,0.006341,0.280135,0.158541,0.382056
"PH_CA_6.sorted.bam","6","CA",0.660581,0.60562,0.715768,0.0015,0,0.012787,0.004102,0,0.024314,0.001272,0,0.009677,0.000716,0,0.005554,0.331829,0.280564,0.388283,0.48028,0.368856,0.581134,0.000453,0,0.005194,0.000448,0,0.005684,0.002791,0,0.033159,0.00067,0,0.008124,0.000949,0,0.014158,0.000437,0,0.005642,0.000372,0,0.004017,0.000262,0,0.002907,0.000183,0,0.002296,0.00033,0,0.004507,0.000128,0,0.001584,0.000258,0,0.00278,0.000211,0,0.002511,9.9e-05,0,0.00111,0.356591,0.177009,0.573329,0.00048,0,0.002613,0.002325,0,0.028765,0.000895,0,0.011739,0.000308,0,0.003928,0.151529,0.001768,0.26148
"PH_CA_7.sorted.bam","7","CA",0.629496,0.578899,0.677983,0.001005,0,0.008381,0.00097,0,0.008405,0.000898,0,0.007389,0.000527,0,0.004121,0.367104,0.318525,0.417021,0.627673,0.573147,0.677579,0.000263,0,0.002862,0.000376,0,0.004013,0.000234,0,0.002477,0.000312,0,0.00394,0.000351,0,0.004562,0.000382,0,0.004782,0.000264,0,0.003303,0.000307,0,0.003093,0.000222,0,0.002438,0.000135,0,0.001529,0.000107,0,0.001001,0.000166,0,0.002154,0.000139,0,0.001214,0.000168,0,0.002098,0.002631,0,0.029223,0.000313,0,0.004073,0.000219,0,0.002391,0.000261,0,0.002692,0.000173,0,0.00184,0.365306,0.31413,0.416568
"PH_CA_8.sorted.bam","8","CA",0.654481,0.603989,0.70568,0.000894,0,0.0073,0.000885,0,0.007335,0.000629,0,0.005208,0.001008,0,0.007309,0.342104,0.290211,0.392123,0.516084,0.405356,0.685178,0.000465,0,0.005281,2e-04,0,0.002283,0.000263,0,0.003365,0.000166,0,0.001702,0.000337,0,0.00451,0.000213,0,0.00224,0.000161,0,0.001735,0.000177,0,0.002262,0.000116,0,0.001159,0.000599,0,0.008499,0.000316,0,0.003723,0.000171,0,0.001789,0.00023,0,0.00303,0.000143,0,0.001808,0.275255,0,0.471575,0.00028,0,0.003267,0.000319,0,0.0035,0.000245,0,0.002141,0.000416,0,0.005095,0.203847,0.096787,0.34386
"PH_CR_10.sorted.bam","10","CR",0.339662,0.293279,0.385259,0.116575,0.071371,0.166921,0.003103,0,0.01928,0.007699,0,0.041731,0.00073,0,0.005643,0.532231,0.493046,0.577904,0.001356,0,0.016223,0.000575,0,0.008253,0.000752,0,0.007174,0.000746,0,0.010663,0.000771,0,0.011695,0.000325,0,0.004122,0.003806,0,0.043866,0.000682,0,0.008014,0.000446,0,0.005634,0.000642,0,0.00861,0.000257,0,0.002645,0.000164,0,0.002045,0.000128,0,0.00141,0.000386,0,0.004558,0.000156,0,0.001956,0.671229,0.572276,0.768989,0.229456,0.13743,0.332642,0.003466,0,0.037332,0.008794,0,0.079294,0.000213,0,0.00259,0.075652,0,0.165981
"PH_CR_11.sorted.bam","11","CR",0.288915,0.239172,0.339684,0.136431,0.087513,0.183965,0.001123,0,0.007882,0.001104,0,0.008761,0.000577,0,0.0046,0.571849,0.533094,0.610229,0.000254,0,0.003105,0.000488,0,0.005565,0.000313,0,0.003611,0.00071,0,0.008748,0.000386,0,0.005153,7e-05,0,0.000721,0.000522,0,0.006311,0.000155,0,0.002016,0.000162,0,0.001942,2e-04,0,0.00202,0.000199,0,0.002017,0.000143,0,0.001539,0.000151,0,0.001785,0.000177,0,0.002157,6.9e-05,0,0.000826,0.575403,0.476314,0.677831,0.271065,0.174099,0.366591,0.000696,0,0.009123,0.000791,0,0.009329,0.000345,0,0.00393,0.147699,0.068895,0.224726
"PH_CR_12.sorted.bam","12","CR",0.273543,0.225006,0.322437,0.112195,0.066656,0.15904,0.000764,0,0.006074,0.001492,0,0.015046,0.000464,0,0.003864,0.611542,0.573309,0.649326,0.000316,0,0.003865,0.000444,0,0.005382,0.00025,0,0.003095,0.000196,0,0.002342,0.000245,0,0.003052,0.000123,0,0.001552,0.000243,0,0.00251,0.000163,0,0.001666,0.000278,0,0.003422,0.000419,0,0.005021,0.000168,0,0.002051,9.1e-05,0,0.000987,0.000157,0,0.001715,0.000145,0,0.001824,7.7e-05,0,0.000843,0.545403,0.448471,0.642221,0.222947,0.130438,0.317689,0.000405,0,0.004974,0.001317,0,0.018207,0.000212,0,0.002257,0.2264,0.148942,0.301978
"PH_CR_1.sorted.bam","1","CR",0.286217,0.238521,0.334083,0.127261,0.083076,0.172553,0.000992,0,0.007737,0.002518,0,0.01922,0.001228,0,0.010411,0.581783,0.546636,0.62034,0.000535,0,0.005681,0.000411,0,0.004362,0.000367,0,0.004896,0.000278,0,0.003393,0.000351,0,0.0049,8.5e-05,0,0.000816,0.000553,0,0.007487,0.000318,0,0.00324,0.000242,0,0.002914,0.000287,0,0.003445,0.000489,0,0.005778,0.000248,0,0.003179,0.000129,0,0.001344,0.000296,0,0.003692,0.000138,0,0.001308,0.569633,0.473194,0.667321,0.252461,0.163673,0.34312,0.000812,0,0.009083,0.003054,0,0.036533,0.001019,0,0.013767,0.168294,0.098893,0.245037
"PH_CR_2.sorted.bam","2","CR",0.322481,0.279053,0.37101,0.080009,0.039004,0.122451,0.000917,0,0.008509,0.001366,0,0.012102,0.000611,0,0.005068,0.594616,0.55749,0.633579,0.000538,0,0.006411,0.000939,0,0.011795,0.000474,0,0.005302,0.000392,0,0.004532,0.000306,0,0.003554,9.2e-05,0,0.001031,0.000323,0,0.004128,0.000208,0,0.002558,0.000132,0,0.001575,0.000199,0,0.002084,0.00018,0,0.002388,0.000163,0,0.002116,8.4e-05,0,0.001111,0.00015,0,0.001621,8.9e-05,0,0.000912,0.642052,0.5533,0.740295,0.157455,0.075193,0.242902,0.000736,0,0.009659,0.001518,0,0.021695,0.000467,0,0.006302,0.193502,0.119874,0.273238
"PH_CR_3.sorted.bam","3","CR",0.316193,0.264508,0.370838,0.090681,0.025664,0.1415,0.003355,0,0.017805,0.002895,0,0.0259,0.000854,0,0.006428,0.586021,0.543975,0.628271,0.000538,0,0.005789,0.002829,0,0.035386,0.005054,0,0.056362,0.001147,0,0.017607,0.000944,0,0.01266,0.000678,0,0.007975,0.00077,0,0.010948,0.000432,0,0.005928,0.000824,0,0.011317,0.00021,0,0.002271,0.000348,0,0.004109,0.000341,0,0.004651,0.000121,0,0.001268,0.000255,0,0.002973,0.000158,0,0.001956,0.626216,0.519314,0.738914,0.166709,0,0.278066,0.002317,0,0.028308,0.003088,0,0.049504,0.000326,0,0.003938,0.186694,0.097893,0.275269
"PH_CR_4.sorted.bam","4","CR",0.203769,0.160704,0.248021,0.188293,0.138769,0.241413,0.114276,0.085142,0.144186,0.077431,0.032182,0.119171,0.001311,0,0.010843,0.414921,0.376804,0.454601,0.000901,0,0.011472,0.008652,0,0.136682,0.000845,0,0.009351,0.011751,0,0.130316,0.000951,0,0.010489,7.2e-05,0,0.000803,0.107784,0,0.236154,0.036712,0,0.1658,0.000836,0,0.00971,0.000168,0,0.002126,0.000845,0,0.010338,0.000251,0,0.002693,0.000269,0,0.003333,0.000248,0,0.002873,7.8e-05,0,0.000805,0.276705,0.150057,0.430966,0.32833,0.180599,0.448291,0.214601,0.102344,0.280267,0.008945,0,0.131732,0.000852,0,0.011489,0.000204,0,0.00213
